draw,start_opt,land_opt,dist,best_f,evals
397,5,5,0.00039835030274169386,3.104721931499469e-05,1500
396,5,5,0.0005655631615556596,6.193229798639399e-05,1500
398,0,5,0.00098505100069974,0.00018333711652915625,1500
399,4,5,0.0007026974391577087,9.347228858406691e-05,1500
401,5,5,0.0006316020151567024,7.56145686185507e-05,1500
400,3,5,0.000620921869342915,7.348729055001623e-05,1500
402,1,1,0.0010271249068466034,0.0003327596135809112,1500
403,4,5,0.000934585368360087,0.00016197642896006596,1500
404,3,5,0.0006984190879048261,9.658938812404627e-05,1500
405,1,5,0.0032711305104097584,0.0021795379836154955,1500
406,3,5,0.0012728913805278449,0.0003140575439491806,1500
407,3,5,0.0008473976811743833,0.00013509817840011323,1500
408,3,5,0.0011781523210330435,0.00025788375295649586,1500
409,3,5,0.0007035969150289745,9.203847013988185e-05,1500
410,3,5,0.002063470439856679,0.0007918167894318253,1500
411,5,5,0.0010096378319156482,0.00019848129416241052,1500
412,2,5,0.00037751271134627435,2.696974449954188e-05,1500
413,0,1,0.000957899003827107,0.00028811346096135903,1500
414,2,4,0.00021326241135282055,1.331932039099688e-05,1500
415,3,5,0.004239907779122159,0.003406042450716085,1500
416,0,0,0.00019871350698084245,1.3351737319704659e-05,1500
417,4,5,0.0005837876661410942,6.799130400156025e-05,1500
418,5,5,0.0005107473872804221,5.2127660590819334e-05,1500
419,3,5,0.0005735853796820272,6.60366617751063e-05,1500
420,1,1,0.00032625809257985725,3.354734747556343e-05,1500
421,5,5,0.0010561704891189187,0.00021015730675252587,1500
422,1,1,0.0008015590426344546,0.0002024125643152039,1500
423,4,5,0.0004462007509246851,3.731749921194474e-05,1500
424,4,5,0.0007365950421725994,0.00010058001225330036,1500
425,4,4,0.0007567563534451035,0.00014043390464041767,1500
426,0,0,0.0005371461654889674,9.743235107727803e-05,1500
427,4,4,0.0002219376406078468,1.3935726990836455e-05,1500
428,3,5,0.0010468621480465466,0.0002107950616666118,1500
430,5,5,0.0016644654623518501,0.0005207832914699471,1500
429,4,5,0.00021369116261415528,8.49104798216813e-06,1500
431,1,5,0.0007509563181329413,0.00010755444695396094,1500
432,3,5,0.0003523522853578226,2.4240834438791947e-05,1500
433,4,5,0.0030870336256256414,0.001761758284016608,1500
434,5,5,0.00046136935441451547,3.929361798339585e-05,1500
435,1,5,0.0013419869577971275,0.0003462062700457295,1500
436,4,4,0.00020574449112836413,1.0458782823586079e-05,1500
437,4,4,0.00022074570956076605,1.3507327517936033e-05,1500
438,0,5,0.0010854005037220773,0.00023885700397850078,1500
439,3,5,0.002239134280237199,0.0009711892363462454,1500
440,4,5,0.005321786557865861,0.005237615903645612,1500
441,0,5,0.0026691951804432706,0.0013340920750457366,1500
442,4,5,0.0011397603263404894,0.00024548285000105255,1500
443,3,1,0.0005770889331458666,0.00010494404824624957,1500
444,2,5,0.0008225055665105619,0.00012899785236517104,1500
445,3,5,0.0014885293207436215,0.0004470607070649779,1500
446,3,5,0.0005818075943190107,6.500258858355426e-05,1500
447,3,5,0.00040997772137212437,3.266143597281959e-05,1500
448,0,0,2.5104932465833825,222.9176529939984,1500
449,4,4,0.00032568008133463056,2.7930763404145812e-05,1500
450,5,5,0.0010038050033585062,0.00019321141673748422,1500
451,0,0,3.0924194128357225,256.18689959768494,1500
452,3,5,0.0003399167141265885,2.1475784736182065e-05,1500
453,4,4,0.000684732838064624,0.00011827294187361848,1500
454,5,5,0.0009555011548360989,0.00017185531266511873,1500
455,4,5,0.004771876870461066,0.004319268277212257,1500
456,4,5,0.0012101138626637153,0.0002735850973662289,1500
457,5,5,0.0008331054220498404,0.00012994554888763447,1500
458,1,5,0.0015449111191029874,0.00045379288610837456,1500
459,5,5,0.00042627533831486716,3.456728602703536e-05,1500
460,4,4,0.00044697888719295425,5.256789473800291e-05,1500
461,5,5,0.00029966837969221935,1.6826665637437213e-05,1500
462,5,5,0.00023451626958677726,1.0540926164864293e-05,1500
464,0,5,0.0008516274675604893,0.00013784483531001308,1500
463,2,5,0.0014475303647583312,0.0003878680671396918,1500
465,4,5,0.0006390785111901674,7.949842895988839e-05,1500
466,4,1,0.00015622198038791647,7.682045337884277e-06,1500
467,3,5,0.0008013700899004013,0.00011882756413158824,1500
468,4,5,0.002469492423799336,0.001146785211162955,1500
469,1,5,0.0003035258840861896,1.7735353274022458e-05,1500
470,3,5,0.0006374091433219002,8.026305416958741e-05,1500
471,3,5,0.0013863444450240754,0.00036215923080565554,1500
472,2,5,0.0004771309445178268,4.4619728118734774e-05,1500
473,5,5,0.0007837490646235447,0.00011462053556297461,1500
474,4,5,0.0005588251702964016,5.9297770633981736e-05,1500
475,1,5,0.0008283218201497205,0.0001287892167364854,1500
476,5,5,0.0003141229617336509,1.851731411541787e-05,1500
477,3,5,0.0004492962961537726,3.780477824215499e-05,1500
478,3,5,0.0003525706987042509,2.4203712281343033e-05,1500
479,4,5,0.0004759341809125587,4.184301295911666e-05,1500
480,5,5,0.0010087161678193491,0.00019246931690162852,1500
481,5,5,0.00033033493133405973,2.0517102300000763e-05,1500
482,3,5,0.0017501151818181727,0.0005682166248339465,1500
483,0,5,0.0002630023507387075,1.3766207469094032e-05,1500
484,3,5,0.00030606667207355026,1.782740664629205e-05,1500
485,3,5,0.0010586112901856631,0.00021139173154813295,1500
487,3,5,0.0016887654758479908,0.0005508227276281508,1500
486,4,5,0.0031138334053144325,0.0018243466527409417,1500
488,0,0,0.0004441015009046132,6.661861861803103e-05,1500
489,3,5,0.0010993035707620646,0.00022652802215213935,1500
490,5,5,0.00029842921770851247,1.69337223387913e-05,1500
491,4,5,0.0009438681360209468,0.00016848629565868593,1500
492,0,5,0.0026701538914343653,0.0013369635799501272,1500
493,3,0,0.006263379595452101,0.013157288868524615,1500
494,4,4,0.00016133712035907742,6.444483164582814e-06,1500
496,4,4,0.00018184218595705768,1.1537999064938908e-05,1500
495,0,0,0.00022372654573787838,1.6921628675781477e-05,1500
497,3,5,0.0004085963822537165,3.141419063623583e-05,1500
498,4,5,0.0025292368382776793,0.0012148855972486548,1500
499,4,5,0.0012416663692935747,0.0002907094611471507,1500
500,4,5,0.0006036560098348438,6.861884702700885e-05,1500
501,4,5,4.903155360055784,407.7890456226013,1500
502,1,1,0.00041038557231818805,5.30008167847442e-05,1500
503,3,5,0.0005927431023468758,6.569369364537288e-05,1500
504,4,5,0.0006090684399256206,7.127968943222326e-05,1500
506,0,0,0.00057956085705833,0.00011358249560349491,1500
505,4,5,0.0030857776081388453,0.001851265534847609,1500
507,4,5,0.0012948109324403799,0.0003109537035717199,1500
508,1,5,0.0011173065062849942,0.0002356896013070736,1500
510,3,5,0.004057774527375322,0.003179057692806016,1500
509,1,5,0.002925915341991163,0.0016489492227859935,1500
511,4,5,0.00023175805257499184,1.0462112977110742e-05,1500
512,4,4,0.0002937040554617766,2.2965693178936212e-05,1500
514,3,5,0.00043701725756417376,3.5761136226661345e-05,1500
513,3,5,0.00233117884014272,0.0010627346327305063,1500
515,4,5,0.003909105736440924,0.002850601892356884,1500
516,4,5,0.0013815040856135503,0.00036489355901097724,1500
517,4,5,0.00028295740930342684,1.4844237802602907e-05,1500
518,3,5,0.0011197904538912482,0.00023440027052667114,1500
519,5,5,0.00025781122640543654,1.31422830420612e-05,1500
520,0,5,0.0015407996504505817,0.00045265888864410507,1500
522,4,5,0.0006920995869094842,9.335205162058481e-05,1500
521,3,5,0.0010575519475983992,0.00021067448631103606,1500
523,3,5,0.0009514610062807935,0.00017330643944608819,1500
524,0,0,0.0008608564306617151,0.00024989481091021036,1500
525,3,5,0.0017487319624515192,0.0005911311319922603,1500
526,0,5,0.00030105455628632607,1.749621041566815e-05,1500
527,1,5,0.0005067911926088647,4.778778493064253e-05,1500
528,3,5,0.0001513878316173489,4.297236385106542e-06,1500
530,0,0,3.318423306502272,217.59956494334114,1500
529,2,5,0.0016643371129602383,0.0005350550800588246,1500
531,0,5,0.0033522673500901803,0.002143462890914399,1500
532,4,5,0.0027858575454519467,0.0014585722911137997,1500
534,4,5,0.0008474071487968511,0.00013820236688379844,1500
533,5,5,0.0004027158101542381,3.247995235615821e-05,1500
536,4,5,0.0006271385517798005,7.33171965352603e-05,1500
535,4,5,0.0011409330759555186,0.0002579704152748484,1500
537,5,5,0.0006361195793856071,7.725022677181496e-05,1500
538,5,5,0.0012098994282765615,0.00028309921156541025,1500
539,0,0,0.0017266086056336929,0.0010044172258954897,1500
540,0,5,0.00048349862569969395,4.349969090459857e-05,1500
541,0,5,0.001435949899901612,0.00038650169694564923,1500
542,4,4,0.0003101387177194739,2.361250505085169e-05,1500
543,3,5,0.0005365818706516954,5.5524108916519317e-05,1500
544,4,4,0.00023756151337583174,1.5301844020001108e-05,1500
545,4,5,0.0009424135816433535,0.00017260106946145648,1500
546,3,5,0.0004701035072432981,4.187232888206522e-05,1500
547,5,5,0.002020867385027026,0.0007598380245304011,1500
548,4,5,0.001646102767572702,0.0005380044364000812,1500
549,0,5,0.0004712172590913854,4.216685520993774e-05,1500
550,3,5,0.0008787546428918839,0.00014612411008715798,1500
551,4,5,0.002296883384932292,0.000995210208144005,1500
552,0,0,2.922675713811007,218.8838935151898,1500
553,3,5,0.0007675879840642797,0.00011794004313575561,1500
554,5,5,0.0005326678075428483,5.549872566193614e-05,1500
555,4,5,0.0001680544289728105,5.425140138958044e-06,1500
556,4,1,0.0003746376824850756,4.4232868824983637e-05,1500
557,1,1,0.0019490150862915194,0.001194937139946432,1500
558,2,5,0.0004212859516019934,3.564936017351128e-05,1500
559,2,4,9.201923517713318e-05,2.2401397916130723e-06,1500
560,0,0,3.5074741804164855,227.7125661641548,1500
561,5,5,0.00042698736340703947,3.4332771650258816e-05,1500
562,2,5,0.0007569414858454689,0.00011539796640992236,1500
563,3,5,0.0035403993823585663,0.0023524410844920477,1500
564,4,5,0.001130757689217751,0.00026127585013279044,1500
565,4,5,0.005024715508774912,0.004667024069239912,1500
566,3,5,0.0011999484768466422,0.00027089221600310793,1500
567,4,4,0.00011267378875102269,3.7208095909537213e-06,1500
568,3,5,0.0007496823880195512,0.0001108201049537441,1500
569,4,5,0.0010489539574965296,0.00021537039372474873,1500
570,3,5,0.00019404768663852849,7.299603859017092e-06,1500
571,5,5,0.0003784586839969129,2.785912807755202e-05,1500
573,5,5,0.0005872372035292591,6.49263567815923e-05,1500
572,3,5,0.0016731120281736711,0.000526900304993342,1500
574,4,5,0.0001625176593096809,5.0270668292090236e-06,1500
575,3,5,0.0012453898699528777,0.0002921496593425772,1500
576,3,1,0.0008291639380683954,0.00021667623187803097,1500
577,5,5,0.0004439874914727638,3.685411679773756e-05,1500
578,3,5,0.0008181186922945935,0.000129416071220251,1500
579,3,5,0.0004460558068459395,3.819944682073132e-05,1500
580,2,4,0.000253286517655913,1.65269490385698e-05,1500
581,4,5,0.0006320587571648316,7.853536439750774e-05,1500
582,3,5,0.001374992818947303,0.00036145742144602584,1500
583,4,4,0.00025296099686428154,1.6179065132153e-05,1500
584,5,5,0.00036178483763558354,2.530095693610661e-05,1500
585,3,5,0.001950287555537113,0.0007790514650985768,1500
586,0,0,0.0004326296691352815,6.327822662013366e-05,1500
587,5,4,0.0004445700291139736,5.558999968507666e-05,1500
588,3,5,0.0017993165155073512,0.0006000347889235961,1500
589,1,1,0.00017659780509160744,9.814489366612252e-06,1500
590,5,5,0.0010682115096491054,0.00024569515456464763,1500
592,5,5,0.00014696796101648787,4.2125325427533464e-06,1500
591,4,5,0.0011343333550341576,0.00025173038002418246,1500
593,3,5,0.0018046074196041092,0.0006054132566686715,1500
594,1,5,0.0006384607633897493,7.997505168647298e-05,1500
595,3,5,0.00045377236183680744,4.028404032353451e-05,1500
596,3,5,0.00032568794504563416,1.995286053708413e-05,1500
597,2,5,0.0008007582538066566,0.00012205715708954228,1500
598,1,1,0.00016389742776812247,8.461523905932288e-06,1500
599,3,5,0.010363333613095086,0.02054542376177569,1500
600,3,1,0.0003945259219502948,4.896098468598927e-05,1500
601,1,5,0.0008017902460278112,0.0001224629017743243,1500
602,1,1,9.839161897374953e-05,3.046861829401831e-06,1500
603,5,5,0.0008543453071727279,0.00013813454654206452,1500
604,5,5,0.0002225224390337203,9.418615595195736e-06,1500
605,4,5,0.0010270530589735205,0.0002024135414461726,1500
606,0,5,0.00048615826379173167,4.4237601876941194e-05,1500
607,2,5,0.0033651580747262122,0.0021339482798827703,1500
608,4,5,0.0008665882693204421,0.00014144038599509198,1500
609,5,5,0.0011938539513698494,0.00026747351852251817,1500
610,3,1,0.00022458525531818943,1.5879812148977984e-05,1500
611,4,5,0.0007703909430254087,0.00011256021617737765,1500
613,4,4,0.00022586653628196244,1.5051324611122842e-05,1500
612,0,0,3.4489525843747275,265.64783141453364,1500
614,4,5,0.0004263114175458707,3.7020027257298437e-05,1500
615,5,5,0.0001916211466234235,7.140320771452955e-06,1500
616,4,5,0.000876330329975482,0.00014412239884711031,1500
617,0,0,0.001236758337754638,0.0005177675773962934,1500
619,4,5,0.0008128973456630235,0.000126102193410843,1500
618,0,5,0.002041738330668804,0.0007970732279703231,1500
620,3,5,0.0019546174051781624,0.0007157970025139896,1500
621,4,5,0.0015208047533171534,0.00043783870633477796,1500
622,5,5,0.00049917292213064,4.872196089056637e-05,1500
623,0,0,0.0004818976106546802,7.855242597939447e-05,1500
624,4,5,0.0010855548245589045,0.00022890599414507912,1500
625,1,5,0.0006020727804503122,6.786399631180263e-05,1500
626,3,5,0.000410953310709986,3.7238619055799134e-05,1500
627,3,5,0.00038197522388051363,2.906351319320128e-05,1500
628,3,5,0.00035570939047436736,2.367920461425182e-05,1500
629,0,5,0.001539305837627925,0.00045214494677997384,1500
631,1,1,0.00010525788904357158,3.4889907647454452e-06,1500
630,3,5,0.001235192523129376,0.00028551015514451913,1500
632,4,5,0.0007323068551258258,0.00010528905672357183,1500
633,0,5,0.00134276679241331,0.00035119222994286256,1500
634,4,1,0.00021688929569292333,1.4807723612106913e-05,1500
635,4,5,0.0012209330857545723,0.00028170010002176313,1500
636,0,5,0.0004670111355198593,4.167172290532198e-05,1500
637,2,5,9.000061598452628e-05,1.5472514972087158e-06,1500
638,4,5,0.0010858599912624259,0.00024471784536259816,1500
639,3,5,0.0007237439342455226,9.819972914433017e-05,1500
640,3,5,0.0016404366373112184,0.0005094660037897886,1500
641,3,5,0.00016057932477524958,4.942553543067058e-06,1500
642,0,0,0.0008266403497136143,0.00023040697623175058,1500
643,2,4,0.000513853805960666,6.873025550227983e-05,1500
644,4,5,0.0002915823247851196,1.7829658387193768e-05,1500
645,4,4,0.00031634883110484953,2.5837050114260157e-05,1500
646,4,4,0.0004059658022549825,4.3905915757822255e-05,1500
647,3,5,0.0014130849741213337,0.00039307294998861865,1500
648,2,5,0.0010057399646743307,0.00020288376840121983,1500
649,3,5,0.0003688753321648709,2.5703116296869935e-05,1500
650,5,5,0.0006285792645029476,7.939959570750222e-05,1500
651,5,5,0.0005449234619955665,5.522799281352334e-05,1500
652,2,5,4.579256294567228,437.59043754432025,1500
653,4,5,0.0010163711074486113,0.00019750938206681458,1500
654,5,5,0.0001144374251035993,2.4070776648755535e-06,1500
655,5,5,0.00010056704661253863,1.9298434326970274e-06,1500
656,4,5,0.0017094136896252821,0.0005523153006276184,1500
657,1,1,0.00020821398069029116,1.3657205980916309e-05,1500
658,4,5,0.0016250502089936712,0.0005301613023825011,1500
659,3,5,0.000512800907129128,4.978791226728549e-05,1500
660,0,0,8.89297800674234e-05,2.6747004381831684e-06,1500
661,5,5,0.0012149557911021298,0.000278209057586948,1500
662,5,5,0.0003967921551634296,3.0236746874101007e-05,1500
663,3,5,0.0004293212139777697,3.4638406420370275e-05,1500
664,3,5,0.001641968922747975,0.0005100706040279915,1500
665,0,0,3.225072373430613,239.10858812749262,1500
666,3,5,0.0005055955598141754,4.807990142170731e-05,1500
667,2,0,0.0018108544268923346,0.0011049685582770548,1500
668,4,4,0.00041402766962379486,4.787530762782572e-05,1500
669,3,5,0.0008074586621924188,0.00012821090431161856,1500
670,2,5,0.0008418055722910835,0.00014430595218374676,1500
671,2,4,0.00011195458613573426,4.010937936922793e-06,1500
672,2,5,0.013366217235017313,0.03333138305457621,1500
673,3,1,0.0002790882701500998,2.4521778822268197e-05,1500
674,0,0,0.0007281951536156223,0.0001791169945245613,1500
675,3,5,0.0010148444969963087,0.0001918008591746419,1500
676,2,5,0.0007576578404564335,0.00010670786088653709,1500
677,1,1,0.00038182305556520895,4.5919302407475457e-05,1500
678,4,5,0.0006423118147268786,8.48373823549324e-05,1500
679,4,5,0.0015428784036516003,0.0004636323004447014,1500
680,4,1,0.0003007672842142239,2.8477565009670075e-05,1500
681,5,5,0.0009661851564645553,0.0001780058720339283,1500
682,2,5,0.0010151396995167798,0.00019254772961616954,1500
683,4,4,0.000158178713881808,6.3033182629348955e-06,1500
684,1,1,0.0002984728096820858,2.8049681654094524e-05,1500
685,3,5,0.001397366353727187,0.00037293480100315205,1500
686,4,5,0.000631426950891171,7.423479173667627e-05,1500
687,4,5,0.0005989316192485313,6.900474335959607e-05,1500
688,3,5,0.0009954816584889941,0.00018360628543132878,1500
689,3,5,0.0027426948644517306,0.0014550591699492082,1500
690,5,5,0.0006796971930450146,8.670852350907239e-05,1500
692,0,5,0.0010306144690558894,0.00020943557577768942,1500
691,4,5,0.0006239746099241822,7.5229160560854e-05,1500
693,4,5,0.004201075705038776,0.003407457700535325,1500
696,4,4,0.00011797444697164316,3.7797872817660694e-06,1500
694,5,5,0.0012696097015136415,0.00030150152802425477,1500
695,1,0,0.0027611074837194955,0.0025807665494129977,1500
697,5,5,0.0005187895119299112,5.146626041859597e-05,1500
699,1,5,0.00035440643703572253,2.392094279429667e-05,1500
698,3,5,0.0008126509296451249,0.00013249148505369254,1500
700,5,5,0.0013779968474358498,0.000360538503373807,1500
701,5,5,0.0008589791419333586,0.0001382895321340001,1500
702,5,5,0.002188518953812658,0.0008897993295949537,1500
704,4,5,0.0008461078474143777,0.00013898969708079037,1500
703,1,5,0.00224893654930857,0.0009956733638424769,1500
705,0,0,0.00035253256274115556,4.205584325524733e-05,1500
707,5,5,0.0008449623957142415,0.00013502782745653194,1500
706,4,5,0.0034740639826372427,0.0023549596355407192,1500
708,0,5,0.00024164074176547562,1.2719195304414464e-05,1500
709,4,4,0.00016149665491312768,6.572906059239888e-06,1500
711,5,5,0.0007408776646156474,0.00010339074648745948,1500
710,2,0,0.0009247411765046483,0.00028875695007839696,1500
712,5,5,0.00032210536730627946,1.9949639791054013e-05,1500
713,1,1,0.0004907375019414665,7.58472895350738e-05,1500
714,5,5,0.0015300832477827546,0.0004401650553618637,1500
715,4,5,0.0004328960215492272,3.517450101114762e-05,1500
716,5,5,0.00032098801055101186,1.9010573643750735e-05,1500
717,3,5,0.0026237209265797534,0.0012957083742975036,1500
718,0,5,0.0010707169522853315,0.0002222153526288512,1500
719,3,5,0.0014526871912678623,0.0004093280051725889,1500
720,1,1,0.00013741036259603404,5.947593405777011e-06,1500
721,3,5,0.00028393272230054823,1.4992623617466421e-05,1500
722,2,5,0.0015843766172637345,0.00047143453485817735,1500
723,0,0,0.0006947503058837561,0.00016337241034080068,1500
724,2,4,0.0010893605293165877,0.0003281789223074494,1500
725,3,5,0.0009501826396665268,0.0001702958105786556,1500
726,3,5,0.0005558600007874511,5.89364421183151e-05,1500
727,4,5,0.0008039727060408631,0.0001251398361092906,1500
728,3,5,0.00019326714993832053,6.929980465098357e-06,1500
729,2,4,0.0004397515366528351,6.143607572626192e-05,1500
730,4,5,0.0007925000599205613,0.0001229089950309823,1500
732,5,5,0.0004786024085897358,4.306733702063314e-05,1500
731,5,5,0.0002515665905578436,1.1985816258110926e-05,1500
733,5,5,0.0004827366865400777,4.641949498361956e-05,1500
734,4,4,0.0008566162459633078,0.00019021978236351218,1500
735,4,5,0.0031254708076064895,0.0018533599724332543,1500
736,2,4,0.00047870765269700667,6.450673088265283e-05,1500
737,4,5,0.0006690727148106951,8.263505332943723e-05,1500
738,2,5,0.001813400778602453,0.0006126155380306278,1500
739,5,5,0.0016817980126875077,0.000546566776065512,1500
740,3,5,0.003882726274669774,0.0029385876252358664,1500
741,4,5,0.00040221623942019965,3.153261762160289e-05,1500
742,2,5,0.00040191433191157354,3.009227768152484e-05,1500
743,1,5,0.001506552056566599,0.00043842543277644943,1500
744,2,5,0.002200188846686409,0.0009132733483322182,1500
745,4,5,0.0007477362549081456,0.00010955544155793331,1500
746,2,5,0.0003102543455231779,1.8601750737290466e-05,1500
747,0,0,2.8151121327584416,188.73203924736,1500
748,0,5,0.0006355472543390752,8.461751034066134e-05,1500
749,3,5,0.007383116189454992,0.010368327575134045,1500
750,5,5,0.0021771274429377087,0.0008866117197154744,1500
751,3,0,0.0015677372745691513,0.0008317074602986607,1500
752,3,5,0.0016578275692612752,0.0005185726330518823,1500
753,3,5,0.0012479588855993378,0.00029050120314403016,1500
754,4,5,0.001378246158697597,0.00035850490490955007,1500
755,4,4,0.00025067912464287644,1.577542420213141e-05,1500
756,4,5,0.0008772011934490304,0.0001450950674906879,1500
757,4,5,0.0005787424357413639,6.262147527624103e-05,1500
758,3,5,0.0002615988452184161,1.3058289103215621e-05,1500
759,3,5,0.001295993710545487,0.00031320376944694503,1500
760,5,5,0.0006001097323540859,7.232270507232504e-05,1500
761,4,5,0.0018584621569323922,0.0006358851573781632,1500
762,3,5,0.0005957949037069778,6.806959077920191e-05,1500
763,2,5,0.0009366163303810563,0.00016392012923842822,1500
764,5,5,0.0006934004549029852,9.495411913640654e-05,1500
765,5,5,0.002427754458838575,0.001111379166333179,1500
766,5,5,0.00047403012966483113,4.3252717125868696e-05,1500
767,3,5,0.0013453072298073943,0.0003534315377666718,1500
768,4,5,0.0007890934428017919,0.0001291105683498111,1500
769,2,5,0.0004825754913203882,4.8593692990187465e-05,1500
770,2,1,0.0017536968022487962,0.0009665242645362291,1500
771,4,5,0.0010011293997303733,0.00018945595584984328,1500
772,3,5,0.0002832363551369546,1.4998776080118148e-05,1500
773,4,4,0.0014280535835919032,0.0005266906450645857,1500
774,0,4,0.0002764293317896177,2.0005055902080866e-05,1500
775,0,0,0.001245115723517348,0.0005240442512590815,1500
776,0,0,0.0007450805330086891,0.00018725329036533577,1500
777,5,5,0.0007845893416241786,0.00011924439438107019,1500
778,5,5,0.00043775998153743284,3.615253915087586e-05,1500
779,4,4,4.2463477307975435e-05,4.655528665925559e-07,1500
780,3,5,0.0019802170216942174,0.0007350533665604116,1500
781,1,5,0.0016798277267346296,0.0005238991086564354,1500
782,4,5,0.0017546953354399737,0.0006187270759676509,1500
783,4,4,0.00013772173193578967,5.657543137214785e-06,1500
784,0,5,0.0003023479118317357,1.835052786057732e-05,1500
785,2,5,0.002346709295909079,0.0010459587234916826,1500
786,4,5,0.0009529814738283281,0.00018190530151049292,1500
787,0,5,0.0002745119328967781,1.5139892210226019e-05,1500
788,0,0,0.0008007841167460613,0.00021675178862999055,1500
789,4,5,0.00047624551122999115,4.290926478557859e-05,1500
790,5,5,0.0002557869950393584,1.2359647489817782e-05,1500
791,5,5,0.000530313106093223,5.343845260637383e-05,1500
793,2,5,0.0002127512998693712,9.19314407354913e-06,1500
792,4,4,0.00021107077910597578,1.2129750196299405e-05,1500
794,0,5,0.0006047469357091019,6.918067603228488e-05,1500
795,4,5,0.005385118495813078,0.0054967823800096014,1500
796,4,5,0.002696818009120571,0.0013819346521919817,1500
797,0,5,0.0016497378009045014,0.0005038793175598652,1500
798,5,5,0.0001307525291686893,3.2502684658383715e-06,1500
799,3,0,0.0003069308126418279,3.185612781874983e-05,1500
800,0,5,0.000802578716785762,0.00012237348579194384,1500
801,4,5,0.0019088724918972756,0.000710262315160822,1500
802,3,5,0.00044313663920158295,3.633288787122919e-05,1500
803,3,5,0.009541123938021904,0.017417216998850422,1500
804,4,5,0.0005613812443904947,5.949647345590581e-05,1500
805,4,5,0.004352983715760092,0.0035564458712263078,1500
806,3,5,0.0037923307141563972,0.0027292116910087177,1500
807,0,0,0.0002276917905310719,1.7518956670799976e-05,1500
808,3,5,0.013890064549243653,0.037582675022952115,1500
809,3,5,0.0024806309086276013,0.001178607645766045,1500
810,4,5,0.006628153715529294,0.008641660211876899,1500
811,5,5,0.0008178469633660213,0.00012801488691613786,1500
812,0,5,0.0006704476124502177,8.363361013557918e-05,1500
813,3,5,0.0009856453301322684,0.00018404717263382513,1500
814,4,5,0.0010331162508467686,0.00020879735120297698,1500
815,2,4,0.000574736171990761,8.463840567727259e-05,1500
816,5,5,0.00039579498878630786,2.9966831227962493e-05,1500
817,4,4,0.0001565215362295898,6.007623442551728e-06,1500
818,4,5,0.0002711180305008303,1.4564930384258494e-05,1500
819,3,0,0.0006906075672202646,0.00016099138804478302,1500
820,2,5,0.0007359797018631014,0.00010728648100560883,1500
821,3,5,0.00033111727747053697,2.2104965564492057e-05,1500
822,0,5,0.0008416588006319339,0.0001330016636969089,1500
824,1,1,0.001506253564867575,0.000713754120515483,1500
823,2,5,0.0018837897351363343,0.0006696718055232634,1500
825,2,5,0.00041110846048070503,3.153590282008246e-05,1500
826,4,5,0.0010637904245465219,0.00022421204222659532,1500
827,0,5,0.00016964651284514533,5.346023646312647e-06,1500
828,5,5,0.0005796412820719991,6.412544820666311e-05,1500
829,2,4,0.00020264181328024137,1.0487699004709607e-05,1500
830,1,5,0.0004566205466656489,4.343497487690835e-05,1500
831,1,1,0.0003463371407067999,3.7794512996139774e-05,1500
832,1,1,0.00020933606791224185,1.3802069551197315e-05,1500
833,3,5,0.0013931308057538918,0.0003742595995692125,1500
835,4,4,0.0005217428663700726,7.920290992770066e-05,1500
834,4,5,0.0015697166181993442,0.0004721084866305171,1500
836,3,5,0.002767847187692563,0.001523320045064436,1500
837,3,5,0.0004260044131340676,3.335660430888526e-05,1500
838,0,0,0.0025166975842794447,0.0021283259777016947,1500
839,1,5,0.00048728610649321087,4.483057860009998e-05,1500
840,3,5,0.0005652311557571839,6.09058731691592e-05,1500
841,4,5,0.010120529184050212,0.019820231095398995,1500
842,4,4,0.0002108693911938542,1.1189584065016055e-05,1500
844,4,5,0.0003159193871386501,1.993837421087858e-05,1500
843,0,5,0.0011281298120192204,0.00024180558689267315,1500
845,4,5,0.0004987381516242872,4.702160771275516e-05,1500
846,0,0,0.0004077568332141318,5.612327340562273e-05,1500
847,4,5,0.0009912592036328772,0.00019041497697299867,1500
848,1,0,0.0002669195837278845,2.405655230615728e-05,1500
849,2,0,2.5794555937954615,246.23673978085787,1500
851,4,5,0.0010522304108534994,0.00020807554644789494,1500
850,4,5,4.96249826130761,438.7897858618637,1500
852,4,4,0.00016766271539392155,6.851814494329017e-06,1500
853,2,5,0.0005362544539746837,5.373824927102416e-05,1500
854,5,5,0.0007454383352481093,0.00010738859541205645,1500
855,5,5,8.705421168662039e-05,1.4853598245512848e-06,1500
856,0,5,0.001095573928799944,0.00022295452592865981,1500
857,3,5,0.00037823719446981413,2.720022420480026e-05,1500
858,3,5,0.0007326379325583595,0.00010177804104832256,1500
860,4,5,0.0018944825230294423,0.0007207342720488301,1500
859,0,5,0.0007559054676320999,0.00010624292286122757,1500
861,4,4,0.0002299007077780153,1.2705935351437286e-05,1500
862,3,5,0.00032869063322360254,2.141157702700632e-05,1500
864,0,5,0.0006791459013658607,8.986333177534478e-05,1500
863,3,5,0.007993347892483675,0.01272351383245661,1500
865,5,5,0.0010350375909521856,0.00019848205892152363,1500
866,3,5,0.00045219553055523084,3.926555340076452e-05,1500
868,3,5,0.0007178960389037862,9.673465981077444e-05,1500
867,5,5,0.0010490949573137764,0.00020698730467184207,1500
869,1,5,0.0004899482161655541,4.688200913452214e-05,1500
870,3,5,0.0007943166249653017,0.00012193438107409229,1500
871,3,5,0.0005081218576472832,4.9648767910826354e-05,1500
