function,method,seed,scenario,regret,wiped
F18-SchafferF7ill,NCDE,4,15,0.0357666,0
F18-SchafferF7ill,NCDE,4,16,3762.51,1
F18-SchafferF7ill,NCDE,4,17,0.0357666,0
F18-SchafferF7ill,NCDE,4,18,3462.52,1
F18-SchafferF7ill,NCDE,4,19,2204.39,1
F18-SchafferF7ill,NCDE,4,20,0.0357666,0
F18-SchafferF7ill,NCDE,4,21,0.0357666,0
F18-SchafferF7ill,NCDE,4,22,0.0357666,0
F18-SchafferF7ill,NCDE,4,23,4994.92,1
F18-SchafferF7ill,NCDE,4,24,0.0357666,0
F18-SchafferF7ill,NCDE,4,25,3354.04,1
F18-SchafferF7ill,NCDE,4,26,0.0357666,0
F18-SchafferF7ill,NCDE,4,27,4628.86,1
F18-SchafferF7ill,NCDE,4,28,0.0357666,0
F18-SchafferF7ill,NCDE,4,29,0.0357666,0
F18-SchafferF7ill,NCDE,4,30,4087.81,1
F18-SchafferF7ill,NCDE,4,31,0.0357666,0
F18-SchafferF7ill,NCDE,4,32,0.0357666,0
F18-SchafferF7ill,NCDE,4,33,0.0357666,0
F18-SchafferF7ill,NCDE,4,34,0.364345,0
F18-SchafferF7ill,NCDE,4,35,0.0357666,0
F18-SchafferF7ill,NCDE,4,36,0.0357666,0
F18-SchafferF7ill,NCDE,4,37,0.0357666,0
F18-SchafferF7ill,NCDE,4,38,0.0357666,0
F18-SchafferF7ill,NCDE,4,39,3429.14,1
F18-SchafferF7ill,NCDE,4,40,0.364345,0
F18-SchafferF7ill,NCDE,4,41,3687.31,1
F18-SchafferF7ill,NCDE,4,42,4672.27,1
F18-SchafferF7ill,NCDE,4,43,4072.17,1
F18-SchafferF7ill,NCDE,4,44,0.0357666,0
F18-SchafferF7ill,r3pso,4,15,0.00810925,0
F18-SchafferF7ill,r3pso,4,16,3776.94,1
F18-SchafferF7ill,r3pso,4,17,0.00810925,0
F18-SchafferF7ill,r3pso,4,18,3472.59,1
F18-SchafferF7ill,r3pso,4,19,2216.86,1
F18-SchafferF7ill,r3pso,4,20,0.00810925,0
F18-SchafferF7ill,r3pso,4,21,0.00810925,0
F18-SchafferF7ill,r3pso,4,22,0.00810925,0
F18-SchafferF7ill,r3pso,4,23,5007.4,1
F18-SchafferF7ill,r3pso,4,24,0.00810925,0
F18-SchafferF7ill,r3pso,4,25,3589.82,1
F18-SchafferF7ill,r3pso,4,26,0.00810925,0
F18-SchafferF7ill,r3pso,4,27,4642.9,1
F18-SchafferF7ill,r3pso,4,28,0.00810925,0
F18-SchafferF7ill,r3pso,4,29,0.00810925,0
F18-SchafferF7ill,r3pso,4,30,4171.42,1
F18-SchafferF7ill,r3pso,4,31,0.00810925,0
F18-SchafferF7ill,r3pso,4,32,0.00810925,0
F18-SchafferF7ill,r3pso,4,33,0.00810925,0
F18-SchafferF7ill,r3pso,4,34,0.64717,0
F18-SchafferF7ill,r3pso,4,35,0.00810925,0
F18-SchafferF7ill,r3pso,4,36,0.00810925,0
F18-SchafferF7ill,r3pso,4,37,0.00810925,0
F18-SchafferF7ill,r3pso,4,38,0.00810925,0
F18-SchafferF7ill,r3pso,4,39,3440.82,1
F18-SchafferF7ill,r3pso,4,40,0.64717,0
F18-SchafferF7ill,r3pso,4,41,3917.62,1
F18-SchafferF7ill,r3pso,4,42,4682,1
F18-SchafferF7ill,r3pso,4,43,4085.66,1
F18-SchafferF7ill,r3pso,4,44,0.00810925,0
F18-SchafferF7ill,NM-Restart,4,15,1.84858,0
F18-SchafferF7ill,NM-Restart,4,16,2.30256,0
F18-SchafferF7ill,NM-Restart,4,17,1.84858,0
F18-SchafferF7ill,NM-Restart,4,18,55.7756,0
F18-SchafferF7ill,NM-Restart,4,19,1010.18,1
F18-SchafferF7ill,NM-Restart,4,20,1.84858,0
F18-SchafferF7ill,NM-Restart,4,21,1.84858,0
F18-SchafferF7ill,NM-Restart,4,22,1.84858,0
F18-SchafferF7ill,NM-Restart,4,23,3801.23,1
F18-SchafferF7ill,NM-Restart,4,24,1.84858,0
F18-SchafferF7ill,NM-Restart,4,25,3904.69,1
F18-SchafferF7ill,NM-Restart,4,26,1.84858,0
F18-SchafferF7ill,NM-Restart,4,27,3588.51,1
F18-SchafferF7ill,NM-Restart,4,28,1.84858,0
F18-SchafferF7ill,NM-Restart,4,29,1.84858,0
F18-SchafferF7ill,NM-Restart,4,30,3259.38,1
F18-SchafferF7ill,NM-Restart,4,31,1.84858,0
F18-SchafferF7ill,NM-Restart,4,32,1.84858,0
F18-SchafferF7ill,NM-Restart,4,33,1.84858,0
F18-SchafferF7ill,NM-Restart,4,34,1.47018,0
F18-SchafferF7ill,NM-Restart,4,35,1.84858,0
F18-SchafferF7ill,NM-Restart,4,36,1.84858,0
F18-SchafferF7ill,NM-Restart,4,37,100.257,0
F18-SchafferF7ill,NM-Restart,4,38,1.84858,0
F18-SchafferF7ill,NM-Restart,4,39,3.16794,0
F18-SchafferF7ill,NM-Restart,4,40,1.47018,0
F18-SchafferF7ill,NM-Restart,4,41,3873.22,1
F18-SchafferF7ill,NM-Restart,4,42,3452.24,1
F18-SchafferF7ill,NM-Restart,4,43,1.25564,0
F18-SchafferF7ill,NM-Restart,4,44,1.84858,0
F18-SchafferF7ill,IPOP-CMA-ES,4,15,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,16,3661.82,1
F18-SchafferF7ill,IPOP-CMA-ES,4,17,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,18,3473.91,1
F18-SchafferF7ill,IPOP-CMA-ES,4,19,2146.2,1
F18-SchafferF7ill,IPOP-CMA-ES,4,20,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,21,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,22,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,23,4936.57,1
F18-SchafferF7ill,IPOP-CMA-ES,4,24,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,25,3587.49,1
F18-SchafferF7ill,IPOP-CMA-ES,4,26,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,27,4538.48,1
F18-SchafferF7ill,IPOP-CMA-ES,4,28,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,29,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,30,4170.82,1
F18-SchafferF7ill,IPOP-CMA-ES,4,31,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,32,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,33,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,34,3.90369,0
F18-SchafferF7ill,IPOP-CMA-ES,4,35,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,36,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,37,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,38,2.87777e-05,0
F18-SchafferF7ill,IPOP-CMA-ES,4,39,3384.27,1
F18-SchafferF7ill,IPOP-CMA-ES,4,40,3.90369,0
F18-SchafferF7ill,IPOP-CMA-ES,4,41,3915.45,1
F18-SchafferF7ill,IPOP-CMA-ES,4,42,4683.28,1
F18-SchafferF7ill,IPOP-CMA-ES,4,43,3917.73,1
F18-SchafferF7ill,IPOP-CMA-ES,4,44,2.87777e-05,0
F18-SchafferF7ill,DE,4,15,4.03233e-11,0
F18-SchafferF7ill,DE,4,16,4201.58,1
F18-SchafferF7ill,DE,4,17,4.03233e-11,0
F18-SchafferF7ill,DE,4,18,3480.91,1
F18-SchafferF7ill,DE,4,19,2488.8,1
F18-SchafferF7ill,DE,4,20,4.03233e-11,0
F18-SchafferF7ill,DE,4,21,4.03233e-11,0
F18-SchafferF7ill,DE,4,22,4.03233e-11,0
F18-SchafferF7ill,DE,4,23,5279.93,1
F18-SchafferF7ill,DE,4,24,4.03233e-11,0
F18-SchafferF7ill,DE,4,25,3587.5,1
F18-SchafferF7ill,DE,4,26,4.03233e-11,0
F18-SchafferF7ill,DE,4,27,5031.02,1
F18-SchafferF7ill,DE,4,28,4.03233e-11,0
F18-SchafferF7ill,DE,4,29,4.03233e-11,0
F18-SchafferF7ill,DE,4,30,4170.83,1
F18-SchafferF7ill,DE,4,31,4.03233e-11,0
F18-SchafferF7ill,DE,4,32,4.03233e-11,0
F18-SchafferF7ill,DE,4,33,4.03233e-11,0
F18-SchafferF7ill,DE,4,34,3413.87,1
F18-SchafferF7ill,DE,4,35,4.03233e-11,0
F18-SchafferF7ill,DE,4,36,4.03233e-11,0
F18-SchafferF7ill,DE,4,37,4.03233e-11,0
F18-SchafferF7ill,DE,4,38,4.03233e-11,0
F18-SchafferF7ill,DE,4,39,3663.91,1
F18-SchafferF7ill,DE,4,40,3383.47,1
F18-SchafferF7ill,DE,4,41,3915.46,1
F18-SchafferF7ill,DE,4,42,4690.51,1
F18-SchafferF7ill,DE,4,43,4683.65,1
F18-SchafferF7ill,DE,4,44,4.03233e-11,0
F18-SchafferF7ill,PSO,4,15,3376.24,1
F18-SchafferF7ill,PSO,4,16,4253.08,1
F18-SchafferF7ill,PSO,4,17,0.2437,0
F18-SchafferF7ill,PSO,4,18,3471.07,1
F18-SchafferF7ill,PSO,4,19,2517.18,1
F18-SchafferF7ill,PSO,4,20,0.2437,0
F18-SchafferF7ill,PSO,4,21,0.2437,0
F18-SchafferF7ill,PSO,4,22,0.2437,0
F18-SchafferF7ill,PSO,4,23,5308.4,1
F18-SchafferF7ill,PSO,4,24,0.2437,0
F18-SchafferF7ill,PSO,4,25,3506.4,1
F18-SchafferF7ill,PSO,4,26,0.2437,0
F18-SchafferF7ill,PSO,4,27,5076.86,1
F18-SchafferF7ill,PSO,4,28,0.2437,0
F18-SchafferF7ill,PSO,4,29,0.2437,0
F18-SchafferF7ill,PSO,4,30,4138.56,1
F18-SchafferF7ill,PSO,4,31,0.2437,0
F18-SchafferF7ill,PSO,4,32,0.2437,0
F18-SchafferF7ill,PSO,4,33,0.2437,0
F18-SchafferF7ill,PSO,4,34,3494.53,1
F18-SchafferF7ill,PSO,4,35,0.2437,0
F18-SchafferF7ill,PSO,4,36,3381.14,1
F18-SchafferF7ill,PSO,4,37,0.2437,0
F18-SchafferF7ill,PSO,4,38,3393.03,1
F18-SchafferF7ill,PSO,4,39,3685.14,1
F18-SchafferF7ill,PSO,4,40,3451.6,1
F18-SchafferF7ill,PSO,4,41,3834.57,1
F18-SchafferF7ill,PSO,4,42,4680.73,1
F18-SchafferF7ill,PSO,4,43,4766.09,1
F18-SchafferF7ill,PSO,4,44,0.2437,0
F18-SchafferF7ill,Crowding-DE,4,15,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,16,3769.73,1
F18-SchafferF7ill,Crowding-DE,4,17,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,18,3457.25,1
F18-SchafferF7ill,Crowding-DE,4,19,2211.57,1
F18-SchafferF7ill,Crowding-DE,4,20,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,21,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,22,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,23,5002.1,1
F18-SchafferF7ill,Crowding-DE,4,24,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,25,0,0
F18-SchafferF7ill,Crowding-DE,4,26,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,27,4636.14,1
F18-SchafferF7ill,Crowding-DE,4,28,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,29,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,30,4079.09,1
F18-SchafferF7ill,Crowding-DE,4,31,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,32,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,33,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,34,0.364475,0
F18-SchafferF7ill,Crowding-DE,4,35,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,36,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,37,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,38,0.170976,0
F18-SchafferF7ill,Crowding-DE,4,39,3436.18,1
F18-SchafferF7ill,Crowding-DE,4,40,0.364475,0
F18-SchafferF7ill,Crowding-DE,4,41,3673.01,1
F18-SchafferF7ill,Crowding-DE,4,42,4667,1
F18-SchafferF7ill,Crowding-DE,4,43,4076.91,1
F18-SchafferF7ill,Crowding-DE,4,44,0.170976,0
F18-SchafferF7ill,MAP-Elites,4,15,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,16,3882.84,1
F18-SchafferF7ill,MAP-Elites,4,17,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,18,3449.54,1
F18-SchafferF7ill,MAP-Elites,4,19,2289.27,1
F18-SchafferF7ill,MAP-Elites,4,20,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,21,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,22,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,23,5079.94,1
F18-SchafferF7ill,MAP-Elites,4,24,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,25,0.211219,0
F18-SchafferF7ill,MAP-Elites,4,26,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,27,4740.91,1
F18-SchafferF7ill,MAP-Elites,4,28,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,29,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,30,3989.56,1
F18-SchafferF7ill,MAP-Elites,4,31,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,32,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,33,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,34,0.365698,0
F18-SchafferF7ill,MAP-Elites,4,35,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,36,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,37,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,38,0.744088,0
F18-SchafferF7ill,MAP-Elites,4,39,3502.3,1
F18-SchafferF7ill,MAP-Elites,4,40,0.365698,0
F18-SchafferF7ill,MAP-Elites,4,41,3391.91,1
F18-SchafferF7ill,MAP-Elites,4,42,4659.48,1
F18-SchafferF7ill,MAP-Elites,4,43,4225.28,1
F18-SchafferF7ill,MAP-Elites,4,44,0.744088,0
F18-SchafferF7ill,MC-ESO-crowd,4,15,0.378391,0
F18-SchafferF7ill,MC-ESO-crowd,4,16,3813.07,1
F18-SchafferF7ill,MC-ESO-crowd,4,17,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,18,3460.87,1
F18-SchafferF7ill,MC-ESO-crowd,4,19,2241.44,1
F18-SchafferF7ill,MC-ESO-crowd,4,20,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,21,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,22,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,23,5032.03,1
F18-SchafferF7ill,MC-ESO-crowd,4,24,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,25,1.50629,0
F18-SchafferF7ill,MC-ESO-crowd,4,26,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,27,4676.31,1
F18-SchafferF7ill,MC-ESO-crowd,4,28,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,29,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,30,4034.03,1
F18-SchafferF7ill,MC-ESO-crowd,4,31,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,32,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,33,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,34,0,0
F18-SchafferF7ill,MC-ESO-crowd,4,35,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,36,0.378391,0
F18-SchafferF7ill,MC-ESO-crowd,4,37,0.249567,0
F18-SchafferF7ill,MC-ESO-crowd,4,38,0.378391,0
F18-SchafferF7ill,MC-ESO-crowd,4,39,3461.65,1
F18-SchafferF7ill,MC-ESO-crowd,4,40,0,0
F18-SchafferF7ill,MC-ESO-crowd,4,41,3510.24,1
F18-SchafferF7ill,MC-ESO-crowd,4,42,4670.74,1
F18-SchafferF7ill,MC-ESO-crowd,4,43,4133.79,1
F18-SchafferF7ill,MC-ESO-crowd,4,44,0.249567,0
F18-SchafferF7ill,quality,4,15,2.42262,0
F18-SchafferF7ill,quality,4,16,2.30256,0
F18-SchafferF7ill,quality,4,17,2.42262,0
F18-SchafferF7ill,quality,4,18,3385.44,1
F18-SchafferF7ill,quality,4,19,1537,1
F18-SchafferF7ill,quality,4,20,2.42262,0
F18-SchafferF7ill,quality,4,21,2.42262,0
F18-SchafferF7ill,quality,4,22,7.79322,0
F18-SchafferF7ill,quality,4,23,4326.07,1
F18-SchafferF7ill,quality,4,24,2.42262,0
F18-SchafferF7ill,quality,4,25,3697.31,1
F18-SchafferF7ill,quality,4,26,2.42262,0
F18-SchafferF7ill,quality,4,27,3676.19,1
F18-SchafferF7ill,quality,4,28,2.42262,0
F18-SchafferF7ill,quality,4,29,2.42262,0
F18-SchafferF7ill,quality,4,30,4104.07,1
F18-SchafferF7ill,quality,4,31,2.42262,0
F18-SchafferF7ill,quality,4,32,2.42262,0
F18-SchafferF7ill,quality,4,33,2.42262,0
F18-SchafferF7ill,quality,4,34,2.04423,0
F18-SchafferF7ill,quality,4,35,2.42262,0
F18-SchafferF7ill,quality,4,36,2.42262,0
F18-SchafferF7ill,quality,4,37,7.79322,0
F18-SchafferF7ill,quality,4,38,2.42262,0
F18-SchafferF7ill,quality,4,39,3.16794,0
F18-SchafferF7ill,quality,4,40,2.04423,0
F18-SchafferF7ill,quality,4,41,3969.77,1
F18-SchafferF7ill,quality,4,42,4594.99,1
F18-SchafferF7ill,quality,4,43,1.25564,0
F18-SchafferF7ill,quality,4,44,2.42262,0
F18-SchafferF7ill,complement,4,15,3.99654,0
F18-SchafferF7ill,complement,4,16,55.2013,0
F18-SchafferF7ill,complement,4,17,3.99654,0
F18-SchafferF7ill,complement,4,18,14.7168,0
F18-SchafferF7ill,complement,4,19,0,0
F18-SchafferF7ill,complement,4,20,3.99654,0
F18-SchafferF7ill,complement,4,21,3.99654,0
F18-SchafferF7ill,complement,4,22,77.5751,0
F18-SchafferF7ill,complement,4,23,3108.33,0
F18-SchafferF7ill,complement,4,24,3.99654,0
F18-SchafferF7ill,complement,4,25,3553.47,1
F18-SchafferF7ill,complement,4,26,3.99654,0
F18-SchafferF7ill,complement,4,27,3108.33,0
F18-SchafferF7ill,complement,4,28,3.99654,0
F18-SchafferF7ill,complement,4,29,3.99654,0
F18-SchafferF7ill,complement,4,30,2714.28,0
F18-SchafferF7ill,complement,4,31,3.99654,0
F18-SchafferF7ill,complement,4,32,3.99654,0
F18-SchafferF7ill,complement,4,33,3.99654,0
F18-SchafferF7ill,complement,4,34,3.61815,0
F18-SchafferF7ill,complement,4,35,3.99654,0
F18-SchafferF7ill,complement,4,36,3.99654,0
F18-SchafferF7ill,complement,4,37,77.5751,0
F18-SchafferF7ill,complement,4,38,3.99654,0
F18-SchafferF7ill,complement,4,39,56.0667,0
F18-SchafferF7ill,complement,4,40,3.61815,0
F18-SchafferF7ill,complement,4,41,3619.77,1
F18-SchafferF7ill,complement,4,42,2714.28,0
F18-SchafferF7ill,complement,4,43,54.1544,0
F18-SchafferF7ill,complement,4,44,3.99654,0
F19-GriewankRosenbrock,MC-ESO,0,15,0,0
F19-GriewankRosenbrock,MC-ESO,0,16,394.834,1
F19-GriewankRosenbrock,MC-ESO,0,17,0.0456313,0
F19-GriewankRosenbrock,MC-ESO,0,18,0,0
F19-GriewankRosenbrock,MC-ESO,0,19,418.466,1
F19-GriewankRosenbrock,MC-ESO,0,20,1.46372e-12,0
F19-GriewankRosenbrock,MC-ESO,0,21,448.473,1
F19-GriewankRosenbrock,MC-ESO,0,22,0,0
F19-GriewankRosenbrock,MC-ESO,0,23,391.385,1
F19-GriewankRosenbrock,MC-ESO,0,24,1.46372e-12,0
F19-GriewankRosenbrock,MC-ESO,0,25,0,0
F19-GriewankRosenbrock,MC-ESO,0,26,1.46372e-12,0
F19-GriewankRosenbrock,MC-ESO,0,27,0,0
F19-GriewankRosenbrock,MC-ESO,0,28,0,0
F19-GriewankRosenbrock,MC-ESO,0,29,0,0
F19-GriewankRosenbrock,MC-ESO,0,30,373.735,1
F19-GriewankRosenbrock,MC-ESO,0,31,349.369,1
F19-GriewankRosenbrock,MC-ESO,0,32,404.191,1
F19-GriewankRosenbrock,MC-ESO,0,33,0,0
F19-GriewankRosenbrock,MC-ESO,0,34,0,0
F19-GriewankRosenbrock,MC-ESO,0,35,0.0537605,0
F19-GriewankRosenbrock,MC-ESO,0,36,415.791,1
F19-GriewankRosenbrock,MC-ESO,0,37,0,0
F19-GriewankRosenbrock,MC-ESO,0,38,370.352,1
F19-GriewankRosenbrock,MC-ESO,0,39,0,0
F19-GriewankRosenbrock,MC-ESO,0,40,1.46372e-12,0
F19-GriewankRosenbrock,MC-ESO,0,41,0,0
F19-GriewankRosenbrock,MC-ESO,0,42,0,0
F19-GriewankRosenbrock,MC-ESO,0,43,371.462,1
F19-GriewankRosenbrock,MC-ESO,0,44,0.0155276,0
F19-GriewankRosenbrock,NMMSO,0,15,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,16,369.129,1
F19-GriewankRosenbrock,NMMSO,0,17,0.0164123,0
F19-GriewankRosenbrock,NMMSO,0,18,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,19,405.757,1
F19-GriewankRosenbrock,NMMSO,0,20,6.87168e-05,0
F19-GriewankRosenbrock,NMMSO,0,21,429.06,1
F19-GriewankRosenbrock,NMMSO,0,22,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,23,360.233,1
F19-GriewankRosenbrock,NMMSO,0,24,6.87168e-05,0
F19-GriewankRosenbrock,NMMSO,0,25,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,26,6.87168e-05,0
F19-GriewankRosenbrock,NMMSO,0,27,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,28,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,29,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,30,339.916,1
F19-GriewankRosenbrock,NMMSO,0,31,327.177,1
F19-GriewankRosenbrock,NMMSO,0,32,367.695,1
F19-GriewankRosenbrock,NMMSO,0,33,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,34,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,35,0.0164123,0
F19-GriewankRosenbrock,NMMSO,0,36,418.831,1
F19-GriewankRosenbrock,NMMSO,0,37,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,38,366.295,1
F19-GriewankRosenbrock,NMMSO,0,39,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,40,6.87168e-05,0
F19-GriewankRosenbrock,NMMSO,0,41,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,42,6.14553e-05,0
F19-GriewankRosenbrock,NMMSO,0,43,365.926,1
F19-GriewankRosenbrock,NMMSO,0,44,0.0155963,0
F19-GriewankRosenbrock,NCDE,0,15,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,16,410.711,1
F19-GriewankRosenbrock,NCDE,0,17,2.7095e-05,0
F19-GriewankRosenbrock,NCDE,0,18,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,19,404.85,1
F19-GriewankRosenbrock,NCDE,0,20,2.7095e-05,0
F19-GriewankRosenbrock,NCDE,0,21,429.485,1
F19-GriewankRosenbrock,NCDE,0,22,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,23,328.392,1
F19-GriewankRosenbrock,NCDE,0,24,2.7095e-05,0
F19-GriewankRosenbrock,NCDE,0,25,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,26,2.7095e-05,0
F19-GriewankRosenbrock,NCDE,0,27,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,28,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,29,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,30,0,0
F19-GriewankRosenbrock,NCDE,0,31,315.944,1
F19-GriewankRosenbrock,NCDE,0,32,350.517,1
F19-GriewankRosenbrock,NCDE,0,33,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,34,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,35,0.0109835,0
F19-GriewankRosenbrock,NCDE,0,36,417.208,1
F19-GriewankRosenbrock,NCDE,0,37,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,38,367.147,1
F19-GriewankRosenbrock,NCDE,0,39,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,40,1.05144e-05,0
F19-GriewankRosenbrock,NCDE,0,41,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,42,0.000180021,0
F19-GriewankRosenbrock,NCDE,0,43,372.163,1
F19-GriewankRosenbrock,NCDE,0,44,0,0
F19-GriewankRosenbrock,r3pso,0,15,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,16,369.669,1
F19-GriewankRosenbrock,r3pso,0,17,5.87477e-11,0
F19-GriewankRosenbrock,r3pso,0,18,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,19,425.915,1
F19-GriewankRosenbrock,r3pso,0,20,0,0
F19-GriewankRosenbrock,r3pso,0,21,449.389,1
F19-GriewankRosenbrock,r3pso,0,22,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,23,406.848,1
F19-GriewankRosenbrock,r3pso,0,24,0,0
F19-GriewankRosenbrock,r3pso,0,25,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,26,0,0
F19-GriewankRosenbrock,r3pso,0,27,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,28,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,29,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,30,389.537,1
F19-GriewankRosenbrock,r3pso,0,31,351.009,1
F19-GriewankRosenbrock,r3pso,0,32,368.614,1
F19-GriewankRosenbrock,r3pso,0,33,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,34,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,35,344.915,1
F19-GriewankRosenbrock,r3pso,0,36,418.019,1
F19-GriewankRosenbrock,r3pso,0,37,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,38,370.351,1
F19-GriewankRosenbrock,r3pso,0,39,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,40,0,0
F19-GriewankRosenbrock,r3pso,0,41,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,42,2.55677e-09,0
F19-GriewankRosenbrock,r3pso,0,43,365.903,1
F19-GriewankRosenbrock,r3pso,0,44,0.0155276,0
F19-GriewankRosenbrock,NM-Restart,0,15,0.0157077,0
F19-GriewankRosenbrock,NM-Restart,0,16,0.0627319,0
F19-GriewankRosenbrock,NM-Restart,0,17,0,0
F19-GriewankRosenbrock,NM-Restart,0,18,0.0157077,0
F19-GriewankRosenbrock,NM-Restart,0,19,389.025,1
F19-GriewankRosenbrock,NM-Restart,0,20,0.0785398,0
F19-GriewankRosenbrock,NM-Restart,0,21,408.102,1
F19-GriewankRosenbrock,NM-Restart,0,22,0.0157077,0
F19-GriewankRosenbrock,NM-Restart,0,23,349.662,1
F19-GriewankRosenbrock,NM-Restart,0,24,0.015708,0
F19-GriewankRosenbrock,NM-Restart,0,25,0.0157077,0
F19-GriewankRosenbrock,NM-Restart,0,26,1.42109e-14,0
F19-GriewankRosenbrock,NM-Restart,0,27,0.0157077,0
F19-GriewankRosenbrock,NM-Restart,0,28,0.0157077,0
