function,method,seed,scenario,regret,wiped
F02-EllipsoidalSep,DE,3,28,0,0
F02-EllipsoidalSep,DE,3,29,0,0
F02-EllipsoidalSep,DE,3,30,8.17398,1
F02-EllipsoidalSep,DE,3,31,7.51757,1
F02-EllipsoidalSep,DE,3,32,0,0
F02-EllipsoidalSep,DE,3,33,9.87084,1
F02-EllipsoidalSep,DE,3,34,0.0552202,1
F02-EllipsoidalSep,DE,3,35,0,0
F02-EllipsoidalSep,DE,3,36,1.37783e-05,1
F02-EllipsoidalSep,DE,3,37,5.06328,1
F02-EllipsoidalSep,DE,3,38,8.30728e-06,1
F02-EllipsoidalSep,DE,3,39,0,0
F02-EllipsoidalSep,DE,3,40,0,0
F02-EllipsoidalSep,DE,3,41,0.916378,1
F02-EllipsoidalSep,DE,3,42,9.7707,1
F02-EllipsoidalSep,DE,3,43,8.20795,1
F02-EllipsoidalSep,DE,3,44,9.83273,1
F02-EllipsoidalSep,PSO,3,15,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,16,4.14901e-05,1
F02-EllipsoidalSep,PSO,3,17,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,18,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,19,0.230489,1
F02-EllipsoidalSep,PSO,3,20,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,21,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,22,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,23,0.0919514,1
F02-EllipsoidalSep,PSO,3,24,8.26589,1
F02-EllipsoidalSep,PSO,3,25,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,26,2.3587e-06,1
F02-EllipsoidalSep,PSO,3,27,0.0624925,1
F02-EllipsoidalSep,PSO,3,28,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,29,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,30,8.17398,1
F02-EllipsoidalSep,PSO,3,31,7.51757,1
F02-EllipsoidalSep,PSO,3,32,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,33,9.87084,1
F02-EllipsoidalSep,PSO,3,34,0.0552202,1
F02-EllipsoidalSep,PSO,3,35,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,36,1.37862e-05,1
F02-EllipsoidalSep,PSO,3,37,5.06328,1
F02-EllipsoidalSep,PSO,3,38,8.31234e-06,1
F02-EllipsoidalSep,PSO,3,39,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,40,5.68434e-13,0
F02-EllipsoidalSep,PSO,3,41,0.916378,1
F02-EllipsoidalSep,PSO,3,42,9.7707,1
F02-EllipsoidalSep,PSO,3,43,8.20795,1
F02-EllipsoidalSep,PSO,3,44,9.83273,1
F02-EllipsoidalSep,Crowding-DE,3,15,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,16,0.00138336,1
F02-EllipsoidalSep,Crowding-DE,3,17,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,18,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,19,0,1
F02-EllipsoidalSep,Crowding-DE,3,20,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,21,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,22,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,23,0.0908252,1
F02-EllipsoidalSep,Crowding-DE,3,24,8.26405,1
F02-EllipsoidalSep,Crowding-DE,3,25,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,26,8.61776e-05,1
F02-EllipsoidalSep,Crowding-DE,3,27,0,1
F02-EllipsoidalSep,Crowding-DE,3,28,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,29,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,30,8.17258,1
F02-EllipsoidalSep,Crowding-DE,3,31,7.51655,1
F02-EllipsoidalSep,Crowding-DE,3,32,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,33,0.0932633,0
F02-EllipsoidalSep,Crowding-DE,3,34,0,1
F02-EllipsoidalSep,Crowding-DE,3,35,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,36,0.000465001,1
F02-EllipsoidalSep,Crowding-DE,3,37,4.95009,1
F02-EllipsoidalSep,Crowding-DE,3,38,0.000283544,1
F02-EllipsoidalSep,Crowding-DE,3,39,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,40,7.24951e-06,0
F02-EllipsoidalSep,Crowding-DE,3,41,0.687586,1
F02-EllipsoidalSep,Crowding-DE,3,42,9.48154,1
F02-EllipsoidalSep,Crowding-DE,3,43,8.20539,1
F02-EllipsoidalSep,Crowding-DE,3,44,0.0932633,0
F02-EllipsoidalSep,MAP-Elites,3,15,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,16,5.51196,0
F02-EllipsoidalSep,MAP-Elites,3,17,10.8313,0
F02-EllipsoidalSep,MAP-Elites,3,18,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,19,5.42388,0
F02-EllipsoidalSep,MAP-Elites,3,20,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,21,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,22,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,23,0,0
F02-EllipsoidalSep,MAP-Elites,3,24,8.30692,0
F02-EllipsoidalSep,MAP-Elites,3,25,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,26,5.84731,1
F02-EllipsoidalSep,MAP-Elites,3,27,5.4516,0
F02-EllipsoidalSep,MAP-Elites,3,28,10.8313,0
F02-EllipsoidalSep,MAP-Elites,3,29,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,30,8.30692,0
F02-EllipsoidalSep,MAP-Elites,3,31,8.30692,0
F02-EllipsoidalSep,MAP-Elites,3,32,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,33,5.62063,0
F02-EllipsoidalSep,MAP-Elites,3,34,5.45669,1
F02-EllipsoidalSep,MAP-Elites,3,35,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,36,5.74931,1
F02-EllipsoidalSep,MAP-Elites,3,37,10.3926,0
F02-EllipsoidalSep,MAP-Elites,3,38,5.79625,0
F02-EllipsoidalSep,MAP-Elites,3,39,10.8313,0
F02-EllipsoidalSep,MAP-Elites,3,40,5.87033,0
F02-EllipsoidalSep,MAP-Elites,3,41,6.1097,0
F02-EllipsoidalSep,MAP-Elites,3,42,14.8937,0
F02-EllipsoidalSep,MAP-Elites,3,43,8.30692,0
F02-EllipsoidalSep,MAP-Elites,3,44,5.62063,0
F02-EllipsoidalSep,MC-ESO-crowd,3,15,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,16,0.031227,1
F02-EllipsoidalSep,MC-ESO-crowd,3,17,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,18,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,19,0.0701068,1
F02-EllipsoidalSep,MC-ESO-crowd,3,20,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,21,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,22,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,23,0.0727115,1
F02-EllipsoidalSep,MC-ESO-crowd,3,24,0,0
F02-EllipsoidalSep,MC-ESO-crowd,3,25,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,26,0.00551723,1
F02-EllipsoidalSep,MC-ESO-crowd,3,27,0.0220089,1
F02-EllipsoidalSep,MC-ESO-crowd,3,28,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,29,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,30,0,0
F02-EllipsoidalSep,MC-ESO-crowd,3,31,0,0
F02-EllipsoidalSep,MC-ESO-crowd,3,32,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,33,0,0
F02-EllipsoidalSep,MC-ESO-crowd,3,34,0.0202834,1
F02-EllipsoidalSep,MC-ESO-crowd,3,35,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,36,0.0130262,1
F02-EllipsoidalSep,MC-ESO-crowd,3,37,4.98655,1
F02-EllipsoidalSep,MC-ESO-crowd,3,38,0.00942943,1
F02-EllipsoidalSep,MC-ESO-crowd,3,39,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,40,0.00392013,0
F02-EllipsoidalSep,MC-ESO-crowd,3,41,0.75702,1
F02-EllipsoidalSep,MC-ESO-crowd,3,42,0.184479,0
F02-EllipsoidalSep,MC-ESO-crowd,3,43,0,0
F02-EllipsoidalSep,MC-ESO-crowd,3,44,0,0
F02-EllipsoidalSep,quality,3,15,8.60354e-09,0
F02-EllipsoidalSep,quality,3,16,0,1
F02-EllipsoidalSep,quality,3,17,8.60354e-09,0
F02-EllipsoidalSep,quality,3,18,8.60354e-09,0
F02-EllipsoidalSep,quality,3,19,0.23041,1
F02-EllipsoidalSep,quality,3,20,8.60354e-09,0
F02-EllipsoidalSep,quality,3,21,8.60354e-09,0
F02-EllipsoidalSep,quality,3,22,8.60354e-09,0
F02-EllipsoidalSep,quality,3,23,0.0919866,1
F02-EllipsoidalSep,quality,3,24,8.26595,1
F02-EllipsoidalSep,quality,3,25,8.60354e-09,0
F02-EllipsoidalSep,quality,3,26,0,1
F02-EllipsoidalSep,quality,3,27,0.0624367,1
F02-EllipsoidalSep,quality,3,28,8.60354e-09,0
F02-EllipsoidalSep,quality,3,29,8.60354e-09,0
F02-EllipsoidalSep,quality,3,30,8.17403,1
F02-EllipsoidalSep,quality,3,31,7.5176,1
F02-EllipsoidalSep,quality,3,32,8.60354e-09,0
F02-EllipsoidalSep,quality,3,33,9.87077,1
F02-EllipsoidalSep,quality,3,34,0.0551653,1
F02-EllipsoidalSep,quality,3,35,8.60354e-09,0
F02-EllipsoidalSep,quality,3,36,0,1
F02-EllipsoidalSep,quality,3,37,5.06321,1
F02-EllipsoidalSep,quality,3,38,0,1
F02-EllipsoidalSep,quality,3,39,8.60354e-09,0
F02-EllipsoidalSep,quality,3,40,8.60354e-09,0
F02-EllipsoidalSep,quality,3,41,0.9163,1
F02-EllipsoidalSep,quality,3,42,9.77061,1
F02-EllipsoidalSep,quality,3,43,8.20803,1
F02-EllipsoidalSep,quality,3,44,9.83266,1
F02-EllipsoidalSep,complement,3,15,8.60354e-09,0
F02-EllipsoidalSep,complement,3,16,0,1
F02-EllipsoidalSep,complement,3,17,8.60354e-09,0
F02-EllipsoidalSep,complement,3,18,8.60354e-09,0
F02-EllipsoidalSep,complement,3,19,0.23041,1
F02-EllipsoidalSep,complement,3,20,8.60354e-09,0
F02-EllipsoidalSep,complement,3,21,8.60354e-09,0
F02-EllipsoidalSep,complement,3,22,8.60354e-09,0
F02-EllipsoidalSep,complement,3,23,0.0919866,1
F02-EllipsoidalSep,complement,3,24,8.26595,1
F02-EllipsoidalSep,complement,3,25,8.60354e-09,0
F02-EllipsoidalSep,complement,3,26,0,1
F02-EllipsoidalSep,complement,3,27,0.0624367,1
F02-EllipsoidalSep,complement,3,28,8.60354e-09,0
F02-EllipsoidalSep,complement,3,29,8.60354e-09,0
F02-EllipsoidalSep,complement,3,30,8.17403,1
F02-EllipsoidalSep,complement,3,31,7.5176,1
F02-EllipsoidalSep,complement,3,32,8.60354e-09,0
F02-EllipsoidalSep,complement,3,33,9.87077,1
F02-EllipsoidalSep,complement,3,34,0.0551653,1
F02-EllipsoidalSep,complement,3,35,8.60354e-09,0
F02-EllipsoidalSep,complement,3,36,0,1
F02-EllipsoidalSep,complement,3,37,5.06321,1
F02-EllipsoidalSep,complement,3,38,0,1
F02-EllipsoidalSep,complement,3,39,8.60354e-09,0
F02-EllipsoidalSep,complement,3,40,8.60354e-09,0
F02-EllipsoidalSep,complement,3,41,0.9163,1
F02-EllipsoidalSep,complement,3,42,9.77061,1
F02-EllipsoidalSep,complement,3,43,8.20803,1
F02-EllipsoidalSep,complement,3,44,9.83266,1
F02-EllipsoidalSep,MC-ESO,4,15,0,0
F02-EllipsoidalSep,MC-ESO,4,16,10.0325,1
F02-EllipsoidalSep,MC-ESO,4,17,0,0
F02-EllipsoidalSep,MC-ESO,4,18,0,0
F02-EllipsoidalSep,MC-ESO,4,19,0.149471,1
F02-EllipsoidalSep,MC-ESO,4,20,0,0
F02-EllipsoidalSep,MC-ESO,4,21,0,0
F02-EllipsoidalSep,MC-ESO,4,22,0,0
F02-EllipsoidalSep,MC-ESO,4,23,0.149076,1
F02-EllipsoidalSep,MC-ESO,4,24,0,0
F02-EllipsoidalSep,MC-ESO,4,25,0.00159558,1
F02-EllipsoidalSep,MC-ESO,4,26,0,0
F02-EllipsoidalSep,MC-ESO,4,27,0.0560781,1
F02-EllipsoidalSep,MC-ESO,4,28,0,0
F02-EllipsoidalSep,MC-ESO,4,29,0,0
F02-EllipsoidalSep,MC-ESO,4,30,7.01921,1
F02-EllipsoidalSep,MC-ESO,4,31,0,0
F02-EllipsoidalSep,MC-ESO,4,32,0,0
F02-EllipsoidalSep,MC-ESO,4,33,0,0
F02-EllipsoidalSep,MC-ESO,4,34,0,0
F02-EllipsoidalSep,MC-ESO,4,35,0,0
F02-EllipsoidalSep,MC-ESO,4,36,0,0
F02-EllipsoidalSep,MC-ESO,4,37,2.04409e-06,1
F02-EllipsoidalSep,MC-ESO,4,38,0,0
F02-EllipsoidalSep,MC-ESO,4,39,0,0
F02-EllipsoidalSep,MC-ESO,4,40,0,0
F02-EllipsoidalSep,MC-ESO,4,41,0.041661,1
F02-EllipsoidalSep,MC-ESO,4,42,0.261831,1
F02-EllipsoidalSep,MC-ESO,4,43,2.29897e-07,1
F02-EllipsoidalSep,MC-ESO,4,44,0,0
F02-EllipsoidalSep,NMMSO,4,15,0,0
F02-EllipsoidalSep,NMMSO,4,16,10.0325,0
F02-EllipsoidalSep,NMMSO,4,17,0,0
F02-EllipsoidalSep,NMMSO,4,18,0,0
F02-EllipsoidalSep,NMMSO,4,19,0.149471,0
F02-EllipsoidalSep,NMMSO,4,20,0,0
F02-EllipsoidalSep,NMMSO,4,21,0,0
F02-EllipsoidalSep,NMMSO,4,22,0,0
F02-EllipsoidalSep,NMMSO,4,23,0.149076,0
F02-EllipsoidalSep,NMMSO,4,24,0,0
F02-EllipsoidalSep,NMMSO,4,25,0.0015956,1
F02-EllipsoidalSep,NMMSO,4,26,0,0
F02-EllipsoidalSep,NMMSO,4,27,0.0560782,0
F02-EllipsoidalSep,NMMSO,4,28,0,0
F02-EllipsoidalSep,NMMSO,4,29,0,0
F02-EllipsoidalSep,NMMSO,4,30,7.01921,0
F02-EllipsoidalSep,NMMSO,4,31,0,0
F02-EllipsoidalSep,NMMSO,4,32,0,0
F02-EllipsoidalSep,NMMSO,4,33,0,0
F02-EllipsoidalSep,NMMSO,4,34,0,0
F02-EllipsoidalSep,NMMSO,4,35,0,0
F02-EllipsoidalSep,NMMSO,4,36,0,0
F02-EllipsoidalSep,NMMSO,4,37,2.04632e-06,1
F02-EllipsoidalSep,NMMSO,4,38,0,0
F02-EllipsoidalSep,NMMSO,4,39,0,0
F02-EllipsoidalSep,NMMSO,4,40,0,0
F02-EllipsoidalSep,NMMSO,4,41,0.0416611,1
F02-EllipsoidalSep,NMMSO,4,42,0.261832,0
F02-EllipsoidalSep,NMMSO,4,43,2.09111e-07,0
F02-EllipsoidalSep,NMMSO,4,44,0,0
F02-EllipsoidalSep,NCDE,4,15,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,16,0.278139,0
F02-EllipsoidalSep,NCDE,4,17,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,18,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,19,0.00072386,0
F02-EllipsoidalSep,NCDE,4,20,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,21,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,22,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,23,0.000718468,0
F02-EllipsoidalSep,NCDE,4,24,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,25,0.00159573,1
F02-EllipsoidalSep,NCDE,4,26,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,27,0,0
F02-EllipsoidalSep,NCDE,4,28,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,29,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,30,6.74758,0
F02-EllipsoidalSep,NCDE,4,31,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,32,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,33,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,34,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,35,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,36,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,37,2.0618e-06,0
F02-EllipsoidalSep,NCDE,4,38,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,39,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,40,4.47073e-11,0
F02-EllipsoidalSep,NCDE,4,41,0.0169275,0
F02-EllipsoidalSep,NCDE,4,42,0.00226131,0
F02-EllipsoidalSep,NCDE,4,43,0,1
F02-EllipsoidalSep,NCDE,4,44,4.47073e-11,0
F02-EllipsoidalSep,r3pso,4,15,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,16,10.0325,1
F02-EllipsoidalSep,r3pso,4,17,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,18,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,19,0.149465,1
F02-EllipsoidalSep,r3pso,4,20,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,21,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,22,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,23,0.14907,1
F02-EllipsoidalSep,r3pso,4,24,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,25,0.00159492,1
F02-EllipsoidalSep,r3pso,4,26,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,27,0.0560739,1
F02-EllipsoidalSep,r3pso,4,28,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,29,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,30,7.0192,1
F02-EllipsoidalSep,r3pso,4,31,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,32,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,33,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,34,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,35,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,36,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,37,1.93735e-06,1
F02-EllipsoidalSep,r3pso,4,38,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,39,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,40,1.15534e-10,0
F02-EllipsoidalSep,r3pso,4,41,0.0416572,1
F02-EllipsoidalSep,r3pso,4,42,0.261825,1
F02-EllipsoidalSep,r3pso,4,43,1.21492e-06,1
F02-EllipsoidalSep,r3pso,4,44,1.15534e-10,0
F02-EllipsoidalSep,NM-Restart,4,15,0,0
F02-EllipsoidalSep,NM-Restart,4,16,1.25918,0
F02-EllipsoidalSep,NM-Restart,4,17,0,0
F02-EllipsoidalSep,NM-Restart,4,18,0,0
F02-EllipsoidalSep,NM-Restart,4,19,0.149471,1
F02-EllipsoidalSep,NM-Restart,4,20,0,0
F02-EllipsoidalSep,NM-Restart,4,21,0,0
F02-EllipsoidalSep,NM-Restart,4,22,0,0
F02-EllipsoidalSep,NM-Restart,4,23,0.149076,1
F02-EllipsoidalSep,NM-Restart,4,24,0,0
F02-EllipsoidalSep,NM-Restart,4,25,0.0015956,1
F02-EllipsoidalSep,NM-Restart,4,26,0,0
F02-EllipsoidalSep,NM-Restart,4,27,0.0560782,1
F02-EllipsoidalSep,NM-Restart,4,28,0,0
F02-EllipsoidalSep,NM-Restart,4,29,0,0
F02-EllipsoidalSep,NM-Restart,4,30,7.01921,1
F02-EllipsoidalSep,NM-Restart,4,31,0,0
F02-EllipsoidalSep,NM-Restart,4,32,0,0
F02-EllipsoidalSep,NM-Restart,4,33,0,0
F02-EllipsoidalSep,NM-Restart,4,34,0,0
F02-EllipsoidalSep,NM-Restart,4,35,0,0
F02-EllipsoidalSep,NM-Restart,4,36,0,0
F02-EllipsoidalSep,NM-Restart,4,37,2.0466e-06,1
F02-EllipsoidalSep,NM-Restart,4,38,0,0
F02-EllipsoidalSep,NM-Restart,4,39,0,0
F02-EllipsoidalSep,NM-Restart,4,40,0,0
F02-EllipsoidalSep,NM-Restart,4,41,0.0416611,1
F02-EllipsoidalSep,NM-Restart,4,42,0.261832,1
F02-EllipsoidalSep,NM-Restart,4,43,2.04704e-07,1
F02-EllipsoidalSep,NM-Restart,4,44,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,15,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,16,10.0325,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,17,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,18,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,19,0.149471,1
F02-EllipsoidalSep,IPOP-CMA-ES,4,20,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,21,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,22,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,23,0.149076,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,24,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,25,0.0015956,1
F02-EllipsoidalSep,IPOP-CMA-ES,4,26,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,27,0.0560782,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,28,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,29,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,30,7.01921,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,31,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,32,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,33,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,34,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,35,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,36,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,37,2.04635e-06,1
F02-EllipsoidalSep,IPOP-CMA-ES,4,38,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,39,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,40,0,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,41,0.0416611,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,42,0.261832,0
F02-EllipsoidalSep,IPOP-CMA-ES,4,43,2.0902e-07,1
F02-EllipsoidalSep,IPOP-CMA-ES,4,44,0,0
F02-EllipsoidalSep,DE,4,15,0,0
F02-EllipsoidalSep,DE,4,16,10.0325,1
F02-EllipsoidalSep,DE,4,17,0,0
F02-EllipsoidalSep,DE,4,18,0,0
F02-EllipsoidalSep,DE,4,19,0.149471,1
F02-EllipsoidalSep,DE,4,20,0,0
F02-EllipsoidalSep,DE,4,21,0,0
F02-EllipsoidalSep,DE,4,22,0,0
F02-EllipsoidalSep,DE,4,23,0.149076,1
F02-EllipsoidalSep,DE,4,24,0,0
F02-EllipsoidalSep,DE,4,25,0.00159559,1
F02-EllipsoidalSep,DE,4,26,0,0
F02-EllipsoidalSep,DE,4,27,0.0560781,1
F02-EllipsoidalSep,DE,4,28,0,0
F02-EllipsoidalSep,DE,4,29,0,0
F02-EllipsoidalSep,DE,4,30,7.01921,1
F02-EllipsoidalSep,DE,4,31,0,0
F02-EllipsoidalSep,DE,4,32,0,0
F02-EllipsoidalSep,DE,4,33,0,0
F02-EllipsoidalSep,DE,4,34,0,0
F02-EllipsoidalSep,DE,4,35,0,0
F02-EllipsoidalSep,DE,4,36,0,0
F02-EllipsoidalSep,DE,4,37,2.04535e-06,1
F02-EllipsoidalSep,DE,4,38,0,0
F02-EllipsoidalSep,DE,4,39,0,0
F02-EllipsoidalSep,DE,4,40,0,0
F02-EllipsoidalSep,DE,4,41,0.041661,1
F02-EllipsoidalSep,DE,4,42,0.261832,1
F02-EllipsoidalSep,DE,4,43,2.17499e-07,1
F02-EllipsoidalSep,DE,4,44,0,0
F02-EllipsoidalSep,PSO,4,15,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,16,10.0325,1
F02-EllipsoidalSep,PSO,4,17,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,18,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,19,0.14947,1
F02-EllipsoidalSep,PSO,4,20,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,21,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,22,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,23,0.149075,1
F02-EllipsoidalSep,PSO,4,24,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,25,0.00159551,1
F02-EllipsoidalSep,PSO,4,26,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,27,0.0560776,1
F02-EllipsoidalSep,PSO,4,28,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,29,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,30,7.01921,1
F02-EllipsoidalSep,PSO,4,31,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,32,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,33,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,34,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,35,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,36,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,37,2.03407e-06,1
F02-EllipsoidalSep,PSO,4,38,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,39,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,40,7.95808e-13,0
F02-EllipsoidalSep,PSO,4,41,0.0416606,1
F02-EllipsoidalSep,PSO,4,42,0.261831,1
F02-EllipsoidalSep,PSO,4,43,3.32301e-07,1
F02-EllipsoidalSep,PSO,4,44,7.95808e-13,0
F02-EllipsoidalSep,Crowding-DE,4,15,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,16,0.283391,0
F02-EllipsoidalSep,Crowding-DE,4,17,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,18,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,19,0,1
F02-EllipsoidalSep,Crowding-DE,4,20,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,21,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,22,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,23,0,1
F02-EllipsoidalSep,Crowding-DE,4,24,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,25,0.00156918,1
F02-EllipsoidalSep,Crowding-DE,4,26,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,27,0.000558459,1
F02-EllipsoidalSep,Crowding-DE,4,28,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,29,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,30,6.74515,1
F02-EllipsoidalSep,Crowding-DE,4,31,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,32,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,33,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,34,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,35,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,36,1.25221e-06,0
F02-EllipsoidalSep,Crowding-DE,4,37,0,1
