function,method,seed,scenario,regret
F01-Sphere,spread@0.02,0,29,8.30686e-05
F01-Sphere,spread@0.02,0,30,0
F01-Sphere,spread@0.02,0,31,7.40038e-05
F01-Sphere,spread@0.02,0,32,2.77429e-06
F01-Sphere,spread@0.02,0,33,9.15433e-05
F01-Sphere,spread@0.02,0,34,1.04203e-09
F01-Sphere,spread@0.02,0,35,8.50942e-05
F01-Sphere,spread@0.02,0,36,9.22348e-05
F01-Sphere,spread@0.02,0,37,8.89289e-05
F01-Sphere,spread@0.02,0,38,8.65997e-05
F01-Sphere,spread@0.02,0,39,4.56495e-06
F01-Sphere,spread@0.02,0,40,3.72061e-06
F01-Sphere,spread@0.02,0,41,0
F01-Sphere,spread@0.02,0,42,8.40014e-05
F01-Sphere,spread@0.02,0,43,4.281e-06
F01-Sphere,spread@0.02,0,44,3.39583e-06
F01-Sphere,spread@0.05,0,15,5.42189e-09
F01-Sphere,spread@0.05,0,16,4.44788e-06
F01-Sphere,spread@0.05,0,17,3.27782e-05
F01-Sphere,spread@0.05,0,18,7.3788e-06
F01-Sphere,spread@0.05,0,19,7.72237e-05
F01-Sphere,spread@0.05,0,20,4.59002e-06
F01-Sphere,spread@0.05,0,21,6.49034e-05
F01-Sphere,spread@0.05,0,22,7.08866e-05
F01-Sphere,spread@0.05,0,23,5.27038e-05
F01-Sphere,spread@0.05,0,24,3.8904e-06
F01-Sphere,spread@0.05,0,25,4.17532e-06
F01-Sphere,spread@0.05,0,26,4.47955e-06
F01-Sphere,spread@0.05,0,27,2.30817e-06
F01-Sphere,spread@0.05,0,28,4.78199e-10
F01-Sphere,spread@0.05,0,29,8.30686e-05
F01-Sphere,spread@0.05,0,30,0
F01-Sphere,spread@0.05,0,31,7.40038e-05
F01-Sphere,spread@0.05,0,32,2.77429e-06
F01-Sphere,spread@0.05,0,33,9.15433e-05
F01-Sphere,spread@0.05,0,34,1.04203e-09
F01-Sphere,spread@0.05,0,35,8.50942e-05
F01-Sphere,spread@0.05,0,36,9.22348e-05
F01-Sphere,spread@0.05,0,37,8.89289e-05
F01-Sphere,spread@0.05,0,38,8.65997e-05
F01-Sphere,spread@0.05,0,39,4.56495e-06
F01-Sphere,spread@0.05,0,40,3.72061e-06
F01-Sphere,spread@0.05,0,41,0
F01-Sphere,spread@0.05,0,42,8.40014e-05
F01-Sphere,spread@0.05,0,43,4.281e-06
F01-Sphere,spread@0.05,0,44,3.39583e-06
F01-Sphere,spread@0.1,0,15,5.42189e-09
F01-Sphere,spread@0.1,0,16,4.44788e-06
F01-Sphere,spread@0.1,0,17,3.27782e-05
F01-Sphere,spread@0.1,0,18,7.3788e-06
F01-Sphere,spread@0.1,0,19,7.72237e-05
F01-Sphere,spread@0.1,0,20,4.59002e-06
F01-Sphere,spread@0.1,0,21,6.49034e-05
F01-Sphere,spread@0.1,0,22,7.08866e-05
F01-Sphere,spread@0.1,0,23,5.27038e-05
F01-Sphere,spread@0.1,0,24,3.8904e-06
F01-Sphere,spread@0.1,0,25,4.17532e-06
F01-Sphere,spread@0.1,0,26,4.47955e-06
F01-Sphere,spread@0.1,0,27,2.30817e-06
F01-Sphere,spread@0.1,0,28,4.78199e-10
F01-Sphere,spread@0.1,0,29,8.30686e-05
F01-Sphere,spread@0.1,0,30,0
F01-Sphere,spread@0.1,0,31,7.40038e-05
F01-Sphere,spread@0.1,0,32,2.77429e-06
F01-Sphere,spread@0.1,0,33,9.15433e-05
F01-Sphere,spread@0.1,0,34,1.04203e-09
F01-Sphere,spread@0.1,0,35,8.50942e-05
F01-Sphere,spread@0.1,0,36,9.22348e-05
F01-Sphere,spread@0.1,0,37,8.89289e-05
F01-Sphere,spread@0.1,0,38,8.65997e-05
F01-Sphere,spread@0.1,0,39,4.56495e-06
F01-Sphere,spread@0.1,0,40,3.72061e-06
F01-Sphere,spread@0.1,0,41,0
F01-Sphere,spread@0.1,0,42,8.40014e-05
F01-Sphere,spread@0.1,0,43,4.281e-06
F01-Sphere,spread@0.1,0,44,3.39583e-06
F01-Sphere,spread@0.15,0,15,5.42189e-09
F01-Sphere,spread@0.15,0,16,4.44788e-06
F01-Sphere,spread@0.15,0,17,3.27782e-05
F01-Sphere,spread@0.15,0,18,7.3788e-06
F01-Sphere,spread@0.15,0,19,7.72237e-05
F01-Sphere,spread@0.15,0,20,4.59002e-06
F01-Sphere,spread@0.15,0,21,6.49034e-05
F01-Sphere,spread@0.15,0,22,7.08866e-05
F01-Sphere,spread@0.15,0,23,5.27038e-05
F01-Sphere,spread@0.15,0,24,3.8904e-06
F01-Sphere,spread@0.15,0,25,4.17532e-06
F01-Sphere,spread@0.15,0,26,4.47955e-06
F01-Sphere,spread@0.15,0,27,2.30817e-06
F01-Sphere,spread@0.15,0,28,4.78199e-10
F01-Sphere,spread@0.15,0,29,8.30686e-05
F01-Sphere,spread@0.15,0,30,0
F01-Sphere,spread@0.15,0,31,7.40038e-05
F01-Sphere,spread@0.15,0,32,2.77429e-06
F01-Sphere,spread@0.15,0,33,9.15433e-05
F01-Sphere,spread@0.15,0,34,1.04203e-09
F01-Sphere,spread@0.15,0,35,8.50942e-05
F01-Sphere,spread@0.15,0,36,9.22348e-05
F01-Sphere,spread@0.15,0,37,8.89289e-05
F01-Sphere,spread@0.15,0,38,8.65997e-05
F01-Sphere,spread@0.15,0,39,4.56495e-06
F01-Sphere,spread@0.15,0,40,3.72061e-06
F01-Sphere,spread@0.15,0,41,0
F01-Sphere,spread@0.15,0,42,8.40014e-05
F01-Sphere,spread@0.15,0,43,4.281e-06
F01-Sphere,spread@0.15,0,44,3.39583e-06
F01-Sphere,spread@0.25,0,15,5.42189e-09
F01-Sphere,spread@0.25,0,16,4.44788e-06
F01-Sphere,spread@0.25,0,17,3.27782e-05
F01-Sphere,spread@0.25,0,18,7.3788e-06
F01-Sphere,spread@0.25,0,19,7.72237e-05
F01-Sphere,spread@0.25,0,20,4.59002e-06
F01-Sphere,spread@0.25,0,21,6.49034e-05
F01-Sphere,spread@0.25,0,22,7.08866e-05
F01-Sphere,spread@0.25,0,23,5.27038e-05
F01-Sphere,spread@0.25,0,24,3.8904e-06
F01-Sphere,spread@0.25,0,25,4.17532e-06
F01-Sphere,spread@0.25,0,26,4.47955e-06
F01-Sphere,spread@0.25,0,27,2.30817e-06
F01-Sphere,spread@0.25,0,28,4.78199e-10
F01-Sphere,spread@0.25,0,29,8.30686e-05
F01-Sphere,spread@0.25,0,30,0
F01-Sphere,spread@0.25,0,31,7.40038e-05
F01-Sphere,spread@0.25,0,32,2.77429e-06
F01-Sphere,spread@0.25,0,33,9.15433e-05
F01-Sphere,spread@0.25,0,34,1.04203e-09
F01-Sphere,spread@0.25,0,35,8.50942e-05
F01-Sphere,spread@0.25,0,36,9.22348e-05
F01-Sphere,spread@0.25,0,37,8.89289e-05
F01-Sphere,spread@0.25,0,38,8.65997e-05
F01-Sphere,spread@0.25,0,39,4.56495e-06
F01-Sphere,spread@0.25,0,40,3.72061e-06
F01-Sphere,spread@0.25,0,41,0
