function,method,seed,scenario,regret
F01-Sphere,quality,0,23,1.77985
F01-Sphere,quality,0,24,6.77123
F01-Sphere,quality,0,25,2.45996
F01-Sphere,quality,0,26,4.91764
F01-Sphere,quality,0,27,3.98535
F01-Sphere,quality,0,28,3.56239
F01-Sphere,quality,0,29,5.89864
F01-Sphere,quality,0,30,0.753596
F01-Sphere,quality,0,31,6.01543
F01-Sphere,quality,0,32,2.93598
F01-Sphere,quality,0,33,7.79213
F01-Sphere,quality,0,34,1.51013
F01-Sphere,quality,0,35,6.55947
F01-Sphere,quality,0,36,5.31893
F01-Sphere,quality,0,37,4.12076
F01-Sphere,quality,0,38,6.18725
F01-Sphere,quality,0,39,6.91141
F01-Sphere,quality,0,40,0.589648
F01-Sphere,quality,0,41,6.95344
F01-Sphere,quality,0,42,7.14306
F01-Sphere,quality,0,43,3.08553
F01-Sphere,quality,0,44,7.04237
F01-Sphere,complement,0,15,4.70532
F01-Sphere,complement,0,16,5.9046
F01-Sphere,complement,0,17,1.09895
F01-Sphere,complement,0,18,2.01027
F01-Sphere,complement,0,19,21.9238
F01-Sphere,complement,0,20,4.20164
F01-Sphere,complement,0,21,5.46842
F01-Sphere,complement,0,22,4.88769
F01-Sphere,complement,0,23,1.77985
F01-Sphere,complement,0,24,6.77123
F01-Sphere,complement,0,25,2.45996
F01-Sphere,complement,0,26,4.91764
F01-Sphere,complement,0,27,3.98535
F01-Sphere,complement,0,28,3.56239
F01-Sphere,complement,0,29,5.89864
F01-Sphere,complement,0,30,0.753596
F01-Sphere,complement,0,31,6.01543
F01-Sphere,complement,0,32,2.93598
F01-Sphere,complement,0,33,7.79213
F01-Sphere,complement,0,34,1.51013
F01-Sphere,complement,0,35,6.55947
F01-Sphere,complement,0,36,5.31893
F01-Sphere,complement,0,37,4.12076
F01-Sphere,complement,0,38,6.18725
F01-Sphere,complement,0,39,6.91141
F01-Sphere,complement,0,40,0.589648
F01-Sphere,complement,0,41,6.95344
F01-Sphere,complement,0,42,7.14306
F01-Sphere,complement,0,43,3.08553
F01-Sphere,complement,0,44,7.04237
F01-Sphere,MC-ESO,1,15,0
F01-Sphere,MC-ESO,1,16,11.854
F01-Sphere,MC-ESO,1,17,1.01339
F01-Sphere,MC-ESO,1,18,0
F01-Sphere,MC-ESO,1,19,18.2769
F01-Sphere,MC-ESO,1,20,0
F01-Sphere,MC-ESO,1,21,0
F01-Sphere,MC-ESO,1,22,0
F01-Sphere,MC-ESO,1,23,0
F01-Sphere,MC-ESO,1,24,6.55666
F01-Sphere,MC-ESO,1,25,1.9985
F01-Sphere,MC-ESO,1,26,4.80806
F01-Sphere,MC-ESO,1,27,3.10559
F01-Sphere,MC-ESO,1,28,4.15405
F01-Sphere,MC-ESO,1,29,0
F01-Sphere,MC-ESO,1,30,0
F01-Sphere,MC-ESO,1,31,1.92055
F01-Sphere,MC-ESO,1,32,0
F01-Sphere,MC-ESO,1,33,0
F01-Sphere,MC-ESO,1,34,0
F01-Sphere,MC-ESO,1,35,0
F01-Sphere,MC-ESO,1,36,0
F01-Sphere,MC-ESO,1,37,2.99728
F01-Sphere,MC-ESO,1,38,2.38124
F01-Sphere,MC-ESO,1,39,10.2955
F01-Sphere,MC-ESO,1,40,0.328412
F01-Sphere,MC-ESO,1,41,0
F01-Sphere,MC-ESO,1,42,8.27476
F01-Sphere,MC-ESO,1,43,0
F01-Sphere,MC-ESO,1,44,5.4613
F01-Sphere,NMMSO,1,15,4.93988
F01-Sphere,NMMSO,1,16,17.0016
F01-Sphere,NMMSO,1,17,1.01339
F01-Sphere,NMMSO,1,18,1.52093
F01-Sphere,NMMSO,1,19,21.9649
F01-Sphere,NMMSO,1,20,3.66436
F01-Sphere,NMMSO,1,21,5.83437
F01-Sphere,NMMSO,1,22,4.51932
F01-Sphere,NMMSO,1,23,1.62931
F01-Sphere,NMMSO,1,24,11.6646
F01-Sphere,NMMSO,1,25,1.9985
