function,method,seed,scenario,regret
F03-RastriginSep,r3pso+s,2,44,1516.63
F03-RastriginSep,NM-Restart,2,15,25.9167
F03-RastriginSep,NM-Restart,2,16,3.81503
F03-RastriginSep,NM-Restart,2,17,1010.96
F03-RastriginSep,NM-Restart,2,18,952.958
F03-RastriginSep,NM-Restart,2,19,14.422
F03-RastriginSep,NM-Restart,2,20,415.777
F03-RastriginSep,NM-Restart,2,21,6.26282
F03-RastriginSep,NM-Restart,2,22,39.6127
F03-RastriginSep,NM-Restart,2,23,0
F03-RastriginSep,NM-Restart,2,24,10.1662
F03-RastriginSep,NM-Restart,2,25,155.352
F03-RastriginSep,NM-Restart,2,26,0
F03-RastriginSep,NM-Restart,2,27,13.1924
F03-RastriginSep,NM-Restart,2,28,8.31541
F03-RastriginSep,NM-Restart,2,29,888.149
F03-RastriginSep,NM-Restart,2,30,36.9588
F03-RastriginSep,NM-Restart,2,31,199.49
F03-RastriginSep,NM-Restart,2,32,829.167
F03-RastriginSep,NM-Restart,2,33,0
F03-RastriginSep,NM-Restart,2,34,13.146
F03-RastriginSep,NM-Restart,2,35,9.16409
F03-RastriginSep,NM-Restart,2,36,4.30423
F03-RastriginSep,NM-Restart,2,37,185.955
F03-RastriginSep,NM-Restart,2,38,16.7852
F03-RastriginSep,NM-Restart,2,39,300.337
F03-RastriginSep,NM-Restart,2,40,168.233
F03-RastriginSep,NM-Restart,2,41,21.7692
F03-RastriginSep,NM-Restart,2,42,356.453
F03-RastriginSep,NM-Restart,2,43,468.362
F03-RastriginSep,NM-Restart,2,44,958.712
F03-RastriginSep,NM-Restart+s,2,15,25.9167
F03-RastriginSep,NM-Restart+s,2,16,3.81503
F03-RastriginSep,NM-Restart+s,2,17,1010.96
F03-RastriginSep,NM-Restart+s,2,18,952.958
F03-RastriginSep,NM-Restart+s,2,19,14.422
F03-RastriginSep,NM-Restart+s,2,20,415.777
F03-RastriginSep,NM-Restart+s,2,21,6.26282
F03-RastriginSep,NM-Restart+s,2,22,39.6127
F03-RastriginSep,NM-Restart+s,2,23,0
F03-RastriginSep,NM-Restart+s,2,24,0
F03-RastriginSep,NM-Restart+s,2,25,155.352
F03-RastriginSep,NM-Restart+s,2,26,1.93217
F03-RastriginSep,NM-Restart+s,2,27,13.1924
F03-RastriginSep,NM-Restart+s,2,28,8.31541
F03-RastriginSep,NM-Restart+s,2,29,888.149
F03-RastriginSep,NM-Restart+s,2,30,36.9588
F03-RastriginSep,NM-Restart+s,2,31,199.49
F03-RastriginSep,NM-Restart+s,2,32,829.167
F03-RastriginSep,NM-Restart+s,2,33,1.10225
F03-RastriginSep,NM-Restart+s,2,34,13.146
F03-RastriginSep,NM-Restart+s,2,35,10.4396
F03-RastriginSep,NM-Restart+s,2,36,4.30423
F03-RastriginSep,NM-Restart+s,2,37,185.955
F03-RastriginSep,NM-Restart+s,2,38,16.7852
F03-RastriginSep,NM-Restart+s,2,39,300.337
F03-RastriginSep,NM-Restart+s,2,40,168.233
