function,method,seed,scenario,regret
F15-RastriginRot,r3pso,1,34,74.1657
F15-RastriginRot,r3pso,1,35,236.896
F15-RastriginRot,r3pso,1,36,24.827
F15-RastriginRot,r3pso,1,37,25.4247
F15-RastriginRot,r3pso,1,38,16.3419
F15-RastriginRot,r3pso,1,39,758.231
F15-RastriginRot,r3pso,1,40,326.937
F15-RastriginRot,r3pso,1,41,31.9642
F15-RastriginRot,r3pso,1,42,28.9642
F15-RastriginRot,r3pso,1,43,23.891
F15-RastriginRot,r3pso,1,44,76.8661
F15-RastriginRot,NM-Restart,1,15,12.7615
F15-RastriginRot,NM-Restart,1,16,12.1356
F15-RastriginRot,NM-Restart,1,17,131.682
F15-RastriginRot,NM-Restart,1,18,13.1807
F15-RastriginRot,NM-Restart,1,19,5.2315
F15-RastriginRot,NM-Restart,1,20,16.2105
F15-RastriginRot,NM-Restart,1,21,2.42572
F15-RastriginRot,NM-Restart,1,22,236.729
F15-RastriginRot,NM-Restart,1,23,73.0376
F15-RastriginRot,NM-Restart,1,24,76.3545
F15-RastriginRot,NM-Restart,1,25,31.3179
F15-RastriginRot,NM-Restart,1,26,48.5807
F15-RastriginRot,NM-Restart,1,27,0
F15-RastriginRot,NM-Restart,1,28,24.2624
F15-RastriginRot,NM-Restart,1,29,207.954
F15-RastriginRot,NM-Restart,1,30,0.211979
F15-RastriginRot,NM-Restart,1,31,14.6125
F15-RastriginRot,NM-Restart,1,32,169.346
F15-RastriginRot,NM-Restart,1,33,150.678
F15-RastriginRot,NM-Restart,1,34,16.7436
F15-RastriginRot,NM-Restart,1,35,71.1574
F15-RastriginRot,NM-Restart,1,36,4.73391
F15-RastriginRot,NM-Restart,1,37,25.8997
F15-RastriginRot,NM-Restart,1,38,4.1488
F15-RastriginRot,NM-Restart,1,39,308.945
F15-RastriginRot,NM-Restart,1,40,131.116
F15-RastriginRot,NM-Restart,1,41,9.97589
F15-RastriginRot,NM-Restart,1,42,0
F15-RastriginRot,NM-Restart,1,43,0
F15-RastriginRot,NM-Restart,1,44,32.9189
F15-RastriginRot,IPOP-CMA-ES,1,15,26.6491
F15-RastriginRot,IPOP-CMA-ES,1,16,34.0937
F15-RastriginRot,IPOP-CMA-ES,1,17,220.198
F15-RastriginRot,IPOP-CMA-ES,1,18,20.1663
F15-RastriginRot,IPOP-CMA-ES,1,19,6.28825
F15-RastriginRot,IPOP-CMA-ES,1,20,26.2259
F15-RastriginRot,IPOP-CMA-ES,1,21,9.90021
F15-RastriginRot,IPOP-CMA-ES,1,22,258.855
F15-RastriginRot,IPOP-CMA-ES,1,23,79.7271
F15-RastriginRot,IPOP-CMA-ES,1,24,65.649
F15-RastriginRot,IPOP-CMA-ES,1,25,17.7936
F15-RastriginRot,IPOP-CMA-ES,1,26,38.7613
