function,method,rule,seed,evals,n_optima,n_reported,pr_1e-1,pr_1e-2,pr_1e-3,pr_1e-4,pr_1e-5
N06-Shubert2D,MC-ESO-crowd,current,3,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.2778
N06-Shubert2D,MC-ESO-crowd,current,4,200000,18,100,0.9444,0.9444,0.9444,0.9444,0.4444
N06-Shubert2D,MC-ESO-crowd,current,5,200000,18,100,0.9444,0.9444,0.9444,0.9444,0.4444
N06-Shubert2D,MC-ESO-crowd,current,6,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.3333
N06-Shubert2D,MC-ESO-crowd,current,7,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.2778
N06-Shubert2D,MC-ESO-crowd,current,8,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.6111
N06-Shubert2D,MC-ESO-crowd,current,9,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.2222
N06-Shubert2D,MC-ESO-crowd,current,10,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.6111
N06-Shubert2D,MC-ESO-crowd,current,11,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.3333
N06-Shubert2D,MC-ESO-crowd,current,12,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.3333
N06-Shubert2D,MC-ESO-crowd,current,13,200000,18,100,1.0000,1.0000,1.0000,1.0000,0.2778
N06-Shubert2D,MC-ESO-crowd,current,14,200000,18,100,0.9444,0.9444,0.9444,0.9444,0.3889
N06-Shubert2D,NCDE,current,0,200000,18,30,0.8889,0.7222,0.2222,0.1111,0.0000
N06-Shubert2D,NCDE,current,1,200000,18,30,0.6111,0.2778,0.1111,0.0000,0.0000
N06-Shubert2D,NCDE,current,2,200000,18,30,0.7222,0.4444,0.2222,0.0556,0.0000
N06-Shubert2D,NCDE,current,3,200000,18,30,0.6111,0.5000,0.3333,0.0000,0.0000
N06-Shubert2D,NCDE,current,4,200000,18,30,0.9444,0.9444,0.9444,0.9444,0.9444
N06-Shubert2D,NCDE,current,5,200000,18,30,0.9444,0.8333,0.8333,0.8333,0.5556
N06-Shubert2D,NCDE,current,6,200000,18,30,0.7222,0.6111,0.5556,0.5000,0.3333
N06-Shubert2D,NCDE,current,7,200000,18,30,0.8889,0.7778,0.5000,0.2222,0.0000
N06-Shubert2D,NCDE,current,8,200000,18,30,0.7778,0.7778,0.7778,0.6667,0.3333
N06-Shubert2D,NCDE,current,9,200000,18,30,0.7778,0.7222,0.5556,0.5000,0.3333
N06-Shubert2D,NCDE,current,10,200000,18,30,0.8889,0.8889,0.8889,0.8889,0.7778
N06-Shubert2D,NCDE,current,11,200000,18,30,0.6667,0.5000,0.5000,0.1667,0.1667
N06-Shubert2D,NCDE,current,12,200000,18,30,0.6667,0.5556,0.3333,0.1667,0.1667
N06-Shubert2D,NCDE,current,13,200000,18,30,0.7778,0.6111,0.2222,0.2222,0.1111
N06-Shubert2D,NCDE,current,14,200000,18,30,0.8333,0.7778,0.5000,0.3333,0.3333
N06-Shubert2D,r3pso,current,0,200000,18,30,0.3889,0.3889,0.3333,0.3333,0.3333
N06-Shubert2D,r3pso,current,1,200000,18,30,0.3333,0.2778,0.2778,0.2778,0.2778
N06-Shubert2D,r3pso,current,2,200000,18,30,0.3333,0.2778,0.2778,0.2778,0.2778
N06-Shubert2D,r3pso,current,3,200000,18,30,0.2778,0.2222,0.2222,0.2222,0.2222
N06-Shubert2D,r3pso,current,4,200000,18,30,0.3333,0.3333,0.2778,0.2778,0.2778
N06-Shubert2D,r3pso,current,5,200000,18,30,0.4444,0.3889,0.3333,0.3333,0.3333
N06-Shubert2D,r3pso,current,6,200000,18,30,0.3333,0.3333,0.3333,0.3333,0.3333
N06-Shubert2D,r3pso,current,7,200000,18,30,0.3889,0.3333,0.2778,0.2778,0.2778
N06-Shubert2D,r3pso,current,8,200000,18,30,0.2778,0.2778,0.2778,0.2778,0.2778
N06-Shubert2D,r3pso,current,9,200000,18,30,0.2778,0.2778,0.2778,0.2778,0.2778
N06-Shubert2D,r3pso,current,10,200000,18,30,0.3889,0.3889,0.3889,0.3889,0.3889
N06-Shubert2D,r3pso,current,11,200000,18,30,0.3333,0.2778,0.2778,0.2778,0.2778
N06-Shubert2D,r3pso,current,12,200000,18,30,0.3889,0.3333,0.3333,0.3333,0.3333
N06-Shubert2D,r3pso,current,13,200000,18,30,0.3333,0.3333,0.3333,0.3333,0.3333
N06-Shubert2D,r3pso,current,14,200000,18,30,0.3889,0.3889,0.3889,0.3333,0.2778
N06-Shubert2D,DE,current,0,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,1,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,2,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,3,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,4,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,5,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,6,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,7,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,8,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,9,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,10,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,11,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,12,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,13,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,DE,current,14,200000,18,30,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,NM-Restart,current,0,200000,18,1,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,1,200000,18,1,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,2,200000,18,1,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,3,200000,18,1,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,4,200000,18,5,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,5,200000,18,2,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,6,200000,18,3,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,7,200000,18,3,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,8,200000,18,9,0.0556,0.0556,0.0556,0.0556,0.0556
N06-Shubert2D,NM-Restart,current,9,200000,18,7,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,10,200000,18,6,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,11,200000,18,6,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,12,200000,18,1,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,13,200000,18,2,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NM-Restart,current,14,200000,18,6,0.0000,0.0000,0.0000,0.0000,0.0000
N06-Shubert2D,NMMSO,current,0,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,1,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,2,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,3,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,4,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,5,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,6,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,7,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,8,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,9,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,10,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,11,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,12,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,13,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
N06-Shubert2D,NMMSO,current,14,200000,18,100,1.0000,1.0000,1.0000,1.0000,1.0000
