function,K,eps,seed,evals,cap,visited,reported,resel,n_resel_pts,distinct,blocked,n_reported_pts,spillover,basin_switch,hunts,landed,best_f
N09-Vincent3D,216,1e-05,19,43500,432,20,20,-1,-1,34,14,97,71,71,71,62,0.0
N09-Vincent3D,216,1e-05,20,43500,432,25,25,-1,-1,28,3,97,71,71,71,66,0.0
N09-Vincent3D,216,1e-05,21,43500,432,29,29,-1,-1,30,1,91,65,65,65,62,0.0
N09-Vincent3D,216,1e-05,22,43500,432,21,21,-1,-1,26,5,95,69,69,69,65,0.0
N09-Vincent3D,216,1e-05,23,43500,432,21,21,-1,-1,36,15,95,69,69,69,61,0.0
N09-Vincent3D,216,1e-05,24,43500,432,23,23,-1,-1,25,2,96,70,70,70,66,0.0
N09-Vincent3D,216,1e-05,25,43500,432,26,26,-1,-1,26,0,95,69,69,69,68,0.0
N09-Vincent3D,216,1e-05,26,43500,432,18,18,-1,-1,19,1,96,70,70,70,66,1.1102230246251565e-16
N09-Vincent3D,216,1e-05,27,43500,432,23,23,-1,-1,25,2,98,72,72,72,67,0.0
N09-Vincent3D,216,1e-05,28,43500,432,23,23,-1,-1,25,2,94,68,68,68,63,0.0
N09-Vincent3D,216,1e-05,29,43500,432,26,26,-1,-1,42,16,95,69,69,69,66,3.3306690738754696e-16
