function,method,rule,seed,evals,n_optima,n_reported,pr_1e-1,pr_1e-2,pr_1e-3,pr_1e-4,pr_1e-5
N10-ModRastrigin2D,NMMSO,current,0,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,1,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,2,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,3,200000,12,14,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,4,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,5,200000,12,13,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,6,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,7,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,8,200000,12,13,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,9,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,10,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,11,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,12,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,13,200000,12,12,1.0000,1.0000,1.0000,1.0000,1.0000
N10-ModRastrigin2D,NMMSO,current,14,200000,12,13,1.0000,1.0000,1.0000,1.0000,1.0000
